"Powertrain","Year","Region","chemistry","MWh","chem_share_mwh"
"PHEV","2016","ASEAN","NMC 111",0.0163440043269362,0.0634472217660568
"PHEV","2016","ASEAN","NMC 622",0.116728897898308,0.45314013159281
"PHEV","2016","ASEAN","NMC 532",0.0551410721346183,0.214056957044326
"PHEV","2016","ASEAN","NMC 811",0.0693860256401376,0.269355689596808
"PHEV","2016","Africa","NMC 111",0.0265780411978012,0.0634472217660568
"PHEV","2016","Africa","NMC 622",0.189820401124228,0.45314013159281
"PHEV","2016","Africa","NMC 532",0.089668459305868,0.214056957044326
"PHEV","2016","Africa","NMC 811",0.112833098372103,0.269355689596808
"PHEV","2016","Australia/NZ","NMC 111",0.817236915136595,0.0642178936929589
"PHEV","2016","Australia/NZ","LMO",11.328,0.89014615747289
"PHEV","2016","Australia/NZ","NMC 622",0.431146870727975,0.0338792134785459
"PHEV","2016","Australia/NZ","NMC 532",0.0662506282052188,0.00520592709454808
"PHEV","2016","Australia/NZ","NMC 811",0.0833655859302119,0.00655080826105704
"PHEV","2016","Brazil","NMC 111",0.0277361938533992,0.0545343960939819
"PHEV","2016","Brazil","LMO",0.408,0.802202123476209
"PHEV","2016","Brazil","NMC 622",0.0352543022379206,0.0693163630316961
"PHEV","2016","Brazil","NMC 532",0.0166536312580485,0.0327440646048929
"PHEV","2016","Brazil","NMC 811",0.0209558726506316,0.0412030527932199
"PHEV","2016","Canada","NMC 111",299.804073189348,0.317339122406609
"PHEV","2016","Canada","NMC 622",79.393210579758,0.0840367894351832
"PHEV","2016","Canada","NMC 532",533.177231236235,0.564361894245618
"PHEV","2016","Canada","NMC 811",32.3689849946586,0.0342621939125896
"PHEV","2016","China","NMC 111",251.292541187483,0.221311651006164
"PHEV","2016","China","LFP",756.563,0.666299945987081
"PHEV","2016","China","NMC 622",62.2456789322035,0.0548193508147456
"PHEV","2016","China","NMC 532",28.9451456283607,0.025491795090118
"PHEV","2016","China","NMC 811",36.4227342519526,0.0320772571018909
"PHEV","2016","EFTA","NMC 111",557.364595433341,0.510915059360607
"PHEV","2016","EFTA","LMO",253.788,0.232637867829043
"PHEV","2016","EFTA","NMC 622",239.975160845547,0.219976160224439
"PHEV","2016","EFTA","NMC 532",17.6484342709946,0.0161776526838353
"PHEV","2016","EFTA","NMC 811",22.1382094501168,0.0202932599020756
"PHEV","2016","European Union","NMC 111",557.364595433341,0.510915059360607
"PHEV","2016","European Union","LMO",253.788,0.232637867829043
"PHEV","2016","European Union","NMC 622",239.975160845547,0.219976160224439
"PHEV","2016","European Union","NMC 532",17.6484342709946,0.0161776526838353
"PHEV","2016","European Union","NMC 811",22.1382094501168,0.0202932599020756
"PHEV","2016","India","NMC 111",0.0270285164723402,0.0176656970407452
"PHEV","2016","India","LMO",1.104,0.72156862745098
"PHEV","2016","India","NMC 622",0.193037696058537,0.126168428796429
"PHEV","2016","India","NMC 532",0.0911882637008828,0.0596001723535181
"PHEV","2016","India","NMC 811",0.11474552376824,0.0749970743583268
"PHEV","2016","Japan","NMC 111",2.58775419159802,0.0366010697296529
"PHEV","2016","Japan","LMO",65.526,0.926796564717064
"PHEV","2016","Japan","NMC 622",0.895993982198463,0.0126728954111146
"PHEV","2016","Japan","NMC 532",1.15925482116375,0.0163964439441787
"PHEV","2016","Japan","NMC 811",0.532597005039768,0.0075330261979894
"PHEV","2016","Mexico","NMC 111",299.804073189348,0.317339122406609
"PHEV","2016","Mexico","NMC 622",79.393210579758,0.0840367894351832
"PHEV","2016","Mexico","NMC 532",533.177231236235,0.564361894245618
"PHEV","2016","Mexico","NMC 811",32.3689849946586,0.0342621939125896
"PHEV","2016","Middle East","NMC 111",0.255508306774087,0.0634472217660568
"PHEV","2016","Middle East","NMC 622",1.82484062393741,0.45314013159281
"PHEV","2016","Middle East","NMC 532",0.862028771713204,0.214056957044326
"PHEV","2016","Middle East","NMC 811",1.0847222975753,0.269355689596808
"PHEV","2016","Other Asia Pacific","NMC 111",2.58775419159802,0.0366010697296529
"PHEV","2016","Other Asia Pacific","LMO",65.526,0.926796564717064
"PHEV","2016","Other Asia Pacific","NMC 622",0.895993982198463,0.0126728954111146
"PHEV","2016","Other Asia Pacific","NMC 532",1.15925482116375,0.0163964439441787
"PHEV","2016","Other Asia Pacific","NMC 811",0.532597005039768,0.0075330261979894
"PHEV","2016","Other Europe","NMC 111",0.0301818433941132,0.0358411630377784
"PHEV","2016","Other Europe","LMO",0.072,0.0855005343783399
"PHEV","2016","Other Europe","NMC 622",0.5099587605987,0.605579813084788
"PHEV","2016","Other Europe","NMC 532",0.101826894465986,0.120920192929564
"PHEV","2016","Other Europe","NMC 811",0.128132501541201,0.15215829656953
"PHEV","2016","Other Latin America and Caribbean","NMC 111",0.224151425823617,0.12905257978215
"PHEV","2016","Other Latin America and Caribbean","LMO",0.72,0.414531636824227
"PHEV","2016","Other Latin America and Caribbean","NMC 622",0.00965188480292685,0.00555696056360576
"PHEV","2016","Other Latin America and Caribbean","NMC 532",0.777359413185044,0.447555652705996
"PHEV","2016","Other Latin America and Caribbean","NMC 811",0.005737276188412,0.00330317012402096
"PHEV","2016","South Korea","NMC 111",2.58775419159802,0.0366010697296529
"PHEV","2016","South Korea","LMO",65.526,0.926796564717064
"PHEV","2016","South Korea","NMC 622",0.895993982198463,0.0126728954111146
"PHEV","2016","South Korea","NMC 532",1.15925482116375,0.0163964439441787
"PHEV","2016","South Korea","NMC 811",0.532597005039768,0.0075330261979894
"PHEV","2016","United Kingdom","NMC 111",557.364595433341,0.510915059360607
"PHEV","2016","United Kingdom","LMO",253.788,0.232637867829043
"PHEV","2016","United Kingdom","NMC 622",239.975160845547,0.219976160224439
"PHEV","2016","United Kingdom","NMC 532",17.6484342709946,0.0161776526838353
"PHEV","2016","United Kingdom","NMC 811",22.1382094501168,0.0202932599020756
"PHEV","2016","United States","NMC 111",299.804073189348,0.317339122406609
"PHEV","2016","United States","NMC 622",79.393210579758,0.0840367894351832
"PHEV","2016","United States","NMC 532",533.177231236235,0.564361894245618
"PHEV","2016","United States","NMC 811",32.3689849946586,0.0342621939125896
"PHEV","2017","ASEAN","NMC 111",61.3784533320547,0.876718569276578
"PHEV","2017","ASEAN","NMC 622",5.50964457364214,0.0786987525034836
"PHEV","2017","ASEAN","NMC 532",1.38208014885239,0.0197413793432072
"PHEV","2017","ASEAN","NMC 811",1.73912194545075,0.0248412988767313
"PHEV","2017","Africa","NMC 111",0.0243256648251062,0.0634472217660568
"PHEV","2017","Africa","NMC 622",0.173733926452683,0.45314013159281
"PHEV","2017","Africa","NMC 532",0.0820694373307945,0.214056957044326
"PHEV","2017","Africa","NMC 811",0.103270971391416,0.269355689596808
"PHEV","2017","Australia/NZ","NMC 111",2.98126548484593,0.206553236579456
"PHEV","2017","Australia/NZ","LMO",7.488,0.518796679922957
"PHEV","2017","Australia/NZ","NMC 622",3.50648776257891,0.242942602753261
"PHEV","2017","Australia/NZ","NMC 532",0.202647721233863,0.0140401929714318
"PHEV","2017","Australia/NZ","NMC 811",0.254999031341298,0.0176672877728947
"PHEV","2017","Brazil","NMC 111",0.853910070496528,0.785782709576266
"PHEV","2017","Brazil","LMO",0.084,0.0772982423852029
"PHEV","2017","Brazil","NMC 622",0.0862363330281096,0.0793561544383083
"PHEV","2017","Brazil","NMC 532",0.0276989702415357,0.0254890680422709
"PHEV","2017","Brazil","NMC 811",0.0348546262338269,0.0320738255579524
"PHEV","2017","Canada","NMC 111",470.038978914128,0.400840004773974
"PHEV","2017","Canada","LMO",1.476,0.00125870379604086
"PHEV","2017","Canada","NMC 622",192.251446207764,0.163948255512235
"PHEV","2017","Canada","NMC 532",478.173831785552,0.407777247449783
"PHEV","2017","Canada","NMC 811",30.6946430925559,0.0261757884679672
"PHEV","2017","China","NMC 111",568.495411744358,0.349501012881388
"PHEV","2017","China","LFP",396.6749,0.243868774436066
"PHEV","2017","China","NMC 622",572.429757452947,0.351919779650249
"PHEV","2017","China","NMC 532",39.4057880336813,0.0242259876625954
"PHEV","2017","China","NMC 811",49.5857427690142,0.0304844453697008
"PHEV","2017","EFTA","NMC 111",704.715743125466,0.494350065631601
"PHEV","2017","EFTA","LMO",230.412,0.16163139313042
"PHEV","2017","EFTA","NMC 622",418.619546728041,0.293656843086637
"PHEV","2017","EFTA","NMC 532",31.8823122967792,0.0223650788706645
"PHEV","2017","EFTA","NMC 811",39.9102978497142,0.0279966192806769
"PHEV","2017","European Union","NMC 111",704.715743125466,0.494350065631601
"PHEV","2017","European Union","LMO",230.412,0.16163139313042
"PHEV","2017","European Union","NMC 622",418.619546728041,0.293656843086637
"PHEV","2017","European Union","NMC 532",31.8823122967792,0.0223650788706645
"PHEV","2017","European Union","NMC 811",39.9102978497142,0.0279966192806769
"PHEV","2017","India","NMC 111",0.0409463407718878,0.117966985802039
"PHEV","2017","India","LMO",0.18,0.518582541054451
"PHEV","2017","India","NMC 622",0.0610379757255515,0.175851269736536
"PHEV","2017","India","NMC 532",0.0288334721138707,0.0830696402012984
"PHEV","2017","India","NMC 811",0.03628221138869,0.104529563205676
"PHEV","2017","Japan","NMC 111",274.209905335768,0.791039551517456
"PHEV","2017","Japan","LMO",57.288,0.165264175164794
"PHEV","2017","Japan","NMC 622",11.6194086777669,0.0335196200082703
"PHEV","2017","Japan","NMC 532",2.17721736553314,0.00628082725997241
"PHEV","2017","Japan","NMC 811",1.35046862093151,0.00389582604950746
"PHEV","2017","Mexico","NMC 111",470.038978914128,0.400840004773974
"PHEV","2017","Mexico","LMO",1.476,0.00125870379604086
"PHEV","2017","Mexico","NMC 622",192.251446207764,0.163948255512235
"PHEV","2017","Mexico","NMC 532",478.173831785552,0.407777247449783
"PHEV","2017","Mexico","NMC 811",30.6946430925559,0.0261757884679672
"PHEV","2017","Middle East","NMC 111",1.16983253161662,0.325034739689538
"PHEV","2017","Middle East","LMO",0.36,0.100025006251563
"PHEV","2017","Middle East","NMC 622",1.18448883870261,0.329106954155932
"PHEV","2017","Middle East","NMC 532",0.284182016172047,0.0789591887338631
"PHEV","2017","Middle East","NMC 811",0.600596613508722,0.166874111169104
"PHEV","2017","Other Asia Pacific","NMC 111",274.209905335768,0.791039551517456
"PHEV","2017","Other Asia Pacific","LMO",57.288,0.165264175164794
"PHEV","2017","Other Asia Pacific","NMC 622",11.6194086777669,0.0335196200082703
"PHEV","2017","Other Asia Pacific","NMC 532",2.17721736553314,0.00628082725997241
"PHEV","2017","Other Asia Pacific","NMC 811",1.35046862093151,0.00389582604950746
"PHEV","2017","Other Europe","NMC 111",0.1655823319779,0.017856007848197
"PHEV","2017","Other Europe","LMO",8.1,0.873484881162921
"PHEV","2017","Other Europe","NMC 622",0.380701854481109,0.0410539893975229
"PHEV","2017","Other Europe","NMC 532",0.482648906192941,0.0520477188233771
"PHEV","2017","Other Europe","NMC 811",0.14426690734805,0.0155574027679819
"PHEV","2017","Other Latin America and Caribbean","NMC 111",1.14644793274867,0.543701001967502
"PHEV","2017","Other Latin America and Caribbean","LMO",0.24,0.113819595940434
"PHEV","2017","Other Latin America and Caribbean","NMC 622",0.0289103403956213,0.0137106802597085
"PHEV","2017","Other Latin America and Caribbean","NMC 532",0.676056833859428,0.32061881526104
"PHEV","2017","Other Latin America and Caribbean","NMC 811",0.0171848929962763,0.00814990657131572
"PHEV","2017","South Korea","NMC 111",274.209905335768,0.791039551517456
"PHEV","2017","South Korea","LMO",57.288,0.165264175164794
"PHEV","2017","South Korea","NMC 622",11.6194086777669,0.0335196200082703
"PHEV","2017","South Korea","NMC 532",2.17721736553314,0.00628082725997241
"PHEV","2017","South Korea","NMC 811",1.35046862093151,0.00389582604950746
"PHEV","2017","United Kingdom","NMC 111",704.715743125466,0.494350065631601
"PHEV","2017","United Kingdom","LMO",230.412,0.16163139313042
"PHEV","2017","United Kingdom","NMC 622",418.619546728041,0.293656843086637
"PHEV","2017","United Kingdom","NMC 532",31.8823122967792,0.0223650788706645
"PHEV","2017","United Kingdom","NMC 811",39.9102978497142,0.0279966192806769
"PHEV","2017","United States","NMC 111",470.038978914128,0.400840004773974
"PHEV","2017","United States","LMO",1.476,0.00125870379604086
"PHEV","2017","United States","NMC 622",192.251446207764,0.163948255512235
"PHEV","2017","United States","NMC 532",478.173831785552,0.407777247449783
"PHEV","2017","United States","NMC 811",30.6946430925559,0.0261757884679672
"PHEV","2018","ASEAN","NMC 111",68.1440532556328,0.855462043240479
"PHEV","2018","ASEAN","LMO",2.544,0.0319366890290443
"PHEV","2018","ASEAN","LFP",0.0184,0.000230988631342144
"PHEV","2018","ASEAN","NMC 622",5.79489723318262,0.0727475750359365
"PHEV","2018","ASEAN","NMC 532",1.39759927823811,0.0175450839372277
"PHEV","2018","ASEAN","NMC 811",1.75865023294652,0.0220776201259706
"PHEV","2018","Africa","NMC 111",0.197049528158987,0.219016925818592
"PHEV","2018","Africa","LMO",0.336,0.373457819273091
"PHEV","2018","Africa","NMC 622",0.181890158294772,0.202167565071437
"PHEV","2018","Africa","NMC 532",0.0818125689823413,0.0909331654799836
"PHEV","2018","Africa","NMC 811",0.1029477445639,0.114424524356897
"PHEV","2018","Australia/NZ","NMC 111",6.53250365706915,0.198371838261956
"PHEV","2018","Australia/NZ","LMO",18.42,0.559358165353805
"PHEV","2018","Australia/NZ","NMC 622",6.04966661295004,0.183709577503903
"PHEV","2018","Australia/NZ","NMC 532",0.853916013041224,0.0259307760271973
"PHEV","2018","Australia/NZ","NMC 811",1.07451371693958,0.0326296428531392
"PHEV","2018","Brazil","NMC 111",4.15593116890571,0.656286011670859
"PHEV","2018","Brazil","LMO",0.096,0.0151598894591394
"PHEV","2018","Brazil","NMC 622",1.50965849541111,0.238398499077948
"PHEV","2018","Brazil","NMC 532",0.252801266269349,0.0399212422059769
"PHEV","2018","Brazil","NMC 811",0.31810906941383,0.0502343575860765
"PHEV","2018","Canada","NMC 111",885.26392978627,0.508731791846874
"PHEV","2018","Canada","LMO",113.232,0.0650706713740306
"PHEV","2018","Canada","NMC 622",296.313414753265,0.170281482576715
"PHEV","2018","Canada","NMC 532",429.18511042867,0.24663843506545
"PHEV","2018","Canada","NMC 811",16.1443450317949,0.00927761913693028
"PHEV","2018","China","NMC 111",1927.00720668086,0.517110859749234
"PHEV","2018","China","LFP",428.6931,0.11503945431081
"PHEV","2018","China","NMC 622",1017.27864663882,0.272985920210447
"PHEV","2018","China","NMC 532",156.534972187895,0.0420060359755108
"PHEV","2018","China","NMC 811",196.973674492423,0.0528577297539974
"PHEV","2018","EFTA","NMC 111",758.190219060837,0.422363575869547
"PHEV","2018","EFTA","LMO",284.724,0.158610654361701
"PHEV","2018","EFTA","NMC 622",618.412262713756,0.344497736946408
"PHEV","2018","EFTA","NMC 532",58.0582992730838,0.0323424257836757
"PHEV","2018","EFTA","NMC 811",75.7279189523228,0.0421856070386683
"PHEV","2018","European Union","NMC 111",758.190219060837,0.422363575869547
"PHEV","2018","European Union","LMO",284.724,0.158610654361701
"PHEV","2018","European Union","NMC 622",618.412262713756,0.344497736946408
"PHEV","2018","European Union","NMC 532",58.0582992730838,0.0323424257836757
"PHEV","2018","European Union","NMC 811",75.7279189523228,0.0421856070386683
"PHEV","2018","Japan","NMC 111",156.847574544655,0.586730134546594
"PHEV","2018","Japan","LMO",84.036,0.314359043994779
"PHEV","2018","Japan","NMC 622",17.8326960620045,0.0667079499964446
"PHEV","2018","Japan","NMC 532",5.45231942264541,0.0203958532207266
"PHEV","2018","Japan","NMC 811",3.15630997069539,0.011807018241456
"PHEV","2018","Mexico","NMC 111",885.26392978627,0.508731791846874
"PHEV","2018","Mexico","LMO",113.232,0.0650706713740306
"PHEV","2018","Mexico","NMC 622",296.313414753265,0.170281482576715
"PHEV","2018","Mexico","NMC 532",429.18511042867,0.24663843506545
"PHEV","2018","Mexico","NMC 811",16.1443450317949,0.00927761913693028
"PHEV","2018","Middle East","NMC 111",13.5280444980437,0.344098968775911
"PHEV","2018","Middle East","LMO",4.788,0.121787436664428
"PHEV","2018","Middle East","NMC 622",17.6936955008827,0.450056353419681
"PHEV","2018","Middle East","NMC 532",1.43940460194886,0.0366126559720831
"PHEV","2018","Middle East","NMC 811",1.86525539912477,0.0474445851678971
"PHEV","2018","Other Asia Pacific","NMC 111",156.847574544655,0.586730134546594
"PHEV","2018","Other Asia Pacific","LMO",84.036,0.314359043994779
"PHEV","2018","Other Asia Pacific","NMC 622",17.8326960620045,0.0667079499964446
"PHEV","2018","Other Asia Pacific","NMC 532",5.45231942264541,0.0203958532207266
"PHEV","2018","Other Asia Pacific","NMC 811",3.15630997069539,0.011807018241456
"PHEV","2018","Other Europe","NMC 111",6.10440913279716,0.34840926971355
"PHEV","2018","Other Europe","LMO",0.216,0.0123282041915894
"PHEV","2018","Other Europe","NMC 622",5.09424818665607,0.290754314109862
"PHEV","2018","Other Europe","NMC 532",3.32922019864848,0.190015307443066
"PHEV","2018","Other Europe","NMC 811",2.77692248189829,0.158492904541932
"PHEV","2018","Other Latin America and Caribbean","NMC 111",1.19676680118689,0.286822480811717
"PHEV","2018","Other Latin America and Caribbean","LMO",0.336,0.0805272618334332
"PHEV","2018","Other Latin America and Caribbean","NMC 622",1.11932981653618,0.268263586946957
"PHEV","2018","Other Latin America and Caribbean","NMC 532",1.07308438856351,0.257180200973879
"PHEV","2018","Other Latin America and Caribbean","NMC 811",0.447318993713418,0.107206469434013
"PHEV","2018","South Korea","NMC 111",156.847574544655,0.586730134546594
"PHEV","2018","South Korea","LMO",84.036,0.314359043994779
"PHEV","2018","South Korea","NMC 622",17.8326960620045,0.0667079499964446
"PHEV","2018","South Korea","NMC 532",5.45231942264541,0.0203958532207266
"PHEV","2018","South Korea","NMC 811",3.15630997069539,0.011807018241456
"PHEV","2018","United Kingdom","NMC 111",758.190219060837,0.422363575869547
"PHEV","2018","United Kingdom","LMO",284.724,0.158610654361701
"PHEV","2018","United Kingdom","NMC 622",618.412262713756,0.344497736946408
"PHEV","2018","United Kingdom","NMC 532",58.0582992730838,0.0323424257836757
"PHEV","2018","United Kingdom","NMC 811",75.7279189523228,0.0421856070386683
"PHEV","2018","United States","NMC 111",885.26392978627,0.508731791846874
"PHEV","2018","United States","LMO",113.232,0.0650706713740306
"PHEV","2018","United States","NMC 622",296.313414753265,0.170281482576715
"PHEV","2018","United States","NMC 532",429.18511042867,0.24663843506545
"PHEV","2018","United States","NMC 811",16.1443450317949,0.00927761913693028
"PHEV","2019","ASEAN","NMC 111",22.6912976214683,0.673934214876443
"PHEV","2019","ASEAN","LMO",2.898,0.0860709417016386
"PHEV","2019","ASEAN","LFP",0.0552,0.00163944650860264
"PHEV","2019","ASEAN","NMC 622",5.23901811400404,0.155599455715759
"PHEV","2019","ASEAN","NMC 532",0.875150463180021,0.0259920719449723
"PHEV","2019","ASEAN","NMC 811",1.91123380134759,0.0567638692525843
"PHEV","2019","Africa","NMC 111",1.80173525017137,0.58633058354368
"PHEV","2019","Africa","LMO",0.4554,0.148198769891633
"PHEV","2019","Africa","NMC 622",0.381634618827465,0.124193634295768
"PHEV","2019","Africa","NMC 532",0.180278769222731,0.0586673075019464
"PHEV","2019","Africa","NMC 811",0.253851361778431,0.082609704766973
"PHEV","2019","Australia/NZ","NMC 111",7.14491419983155,0.15124040209541
"PHEV","2019","Australia/NZ","LMO",28.2072,0.597077606626293
"PHEV","2019","Australia/NZ","NMC 622",9.0250168016516,0.191037587271768
"PHEV","2019","Australia/NZ","NMC 532",1.1698297004779,0.0247624407144878
"PHEV","2019","Australia/NZ","NMC 811",1.69513929803895,0.0358819632920414
"PHEV","2019","Brazil","NMC 111",4.91181334117264,0.238974653769036
"PHEV","2019","Brazil","LMO",0.276,0.0134282391978087
"PHEV","2019","Brazil","NMC 622",14.482350762515,0.704610399223255
"PHEV","2019","Brazil","NMC 532",0.591823684479005,0.0287940217322917
"PHEV","2019","Brazil","NMC 811",0.291712211833343,0.0141926860776085
"PHEV","2019","Canada","NMC 111",591.305940561697,0.52025053824819
"PHEV","2019","Canada","LMO",97.6488,0.0859146463352488
"PHEV","2019","Canada","NMC 622",270.414639075091,0.237919749961191
"PHEV","2019","Canada","NMC 532",134.325885017369,0.118184359714985
"PHEV","2019","Canada","NMC 811",20.0831353458425,0.0176698072125924
"PHEV","2019","Canada","NCA",22.8008,0.0200608985277929
"PHEV","2019","China","NMC 111",1530.86852540363,0.472426289353468
"PHEV","2019","China","LFP",368.9921,0.1138710253108
"PHEV","2019","China","NMC 622",757.589188737042,0.233792153506441
"PHEV","2019","China","NMC 532",258.078048534535,0.0796429300162196
"PHEV","2019","China","NMC 811",324.911037324788,0.100267601813072
"PHEV","2019","EFTA","NMC 111",720.582553123945,0.309943816967484
"PHEV","2019","EFTA","LMO",470.097,0.202202589964597
"PHEV","2019","EFTA","NMC 622",608.739877058562,0.261836982061089
"PHEV","2019","EFTA","NMC 532",204.097176151387,0.0877882173727357
"PHEV","2019","EFTA","NMC 811",321.364593666106,0.138228393634095
"PHEV","2019","European Union","NMC 111",720.582553123945,0.309943816967484
"PHEV","2019","European Union","LMO",470.097,0.202202589964597
"PHEV","2019","European Union","NMC 622",608.739877058562,0.261836982061089
"PHEV","2019","European Union","NMC 532",204.097176151387,0.0877882173727357
"PHEV","2019","European Union","NMC 811",321.364593666106,0.138228393634095
"PHEV","2019","India","NMC 111",0.036,0.494505494505495
"PHEV","2019","India","NMC 622",0.0368,0.505494505494505
"PHEV","2019","Japan","NMC 111",119.697239618188,0.519325198431439
"PHEV","2019","Japan","LMO",72.9468,0.31649110293419
"PHEV","2019","Japan","NMC 622",25.000296099097,0.108467695444962
"PHEV","2019","Japan","NMC 532",5.98268057512157,0.0259567955513221
"PHEV","2019","Japan","NMC 811",6.85908370759295,0.0297592076380873
"PHEV","2019","Mexico","NMC 111",591.305940561697,0.52025053824819
"PHEV","2019","Mexico","LMO",97.6488,0.0859146463352488
"PHEV","2019","Mexico","NMC 622",270.414639075091,0.237919749961191
"PHEV","2019","Mexico","NMC 532",134.325885017369,0.118184359714985
"PHEV","2019","Mexico","NMC 811",20.0831353458425,0.0176698072125924
"PHEV","2019","Mexico","NCA",22.8008,0.0200608985277929
"PHEV","2019","Middle East","NMC 111",14.7977699027012,0.379865381673384
"PHEV","2019","Middle East","LMO",6.9414,0.178188847217195
"PHEV","2019","Middle East","NMC 622",9.78122032689508,0.251088307031266
"PHEV","2019","Middle East","NMC 532",1.2620400670406,0.0323971338185201
"PHEV","2019","Middle East","NMC 811",6.17286970336316,0.158460330259635
"PHEV","2019","Other Asia Pacific","NMC 111",119.697239618188,0.519325198431439
"PHEV","2019","Other Asia Pacific","LMO",72.9468,0.31649110293419
"PHEV","2019","Other Asia Pacific","NMC 622",25.000296099097,0.108467695444962
"PHEV","2019","Other Asia Pacific","NMC 532",5.98268057512157,0.0259567955513221
"PHEV","2019","Other Asia Pacific","NMC 811",6.85908370759295,0.0297592076380873
"PHEV","2019","Other Europe","NMC 111",9.27305876399661,0.407979988912791
"PHEV","2019","Other Europe","LMO",1.5456,0.0680006335462753
"PHEV","2019","Other Europe","NMC 622",6.48923728330657,0.285502229876396
"PHEV","2019","Other Europe","NMC 532",2.42451805290898,0.106669748733303
"PHEV","2019","Other Europe","NMC 811",2.99678589978784,0.131847398931236
"PHEV","2019","Other Latin America and Caribbean","NMC 111",0.792926868674748,0.120033132302146
"PHEV","2019","Other Latin America and Caribbean","LMO",1.7388,0.263219243403624
"PHEV","2019","Other Latin America and Caribbean","NMC 622",2.15216271030343,0.325794019028964
"PHEV","2019","Other Latin America and Caribbean","NMC 532",1.13947827160518,0.172494023767416
"PHEV","2019","Other Latin America and Caribbean","NMC 811",0.782532149416645,0.11845958149785
"PHEV","2019","South Korea","NMC 111",119.697239618188,0.519325198431439
"PHEV","2019","South Korea","LMO",72.9468,0.31649110293419
"PHEV","2019","South Korea","NMC 622",25.000296099097,0.108467695444962
"PHEV","2019","South Korea","NMC 532",5.98268057512157,0.0259567955513221
"PHEV","2019","South Korea","NMC 811",6.85908370759295,0.0297592076380873
"PHEV","2019","United Kingdom","NMC 111",720.582553123945,0.309943816967484
"PHEV","2019","United Kingdom","LMO",470.097,0.202202589964597
"PHEV","2019","United Kingdom","NMC 622",608.739877058562,0.261836982061089
"PHEV","2019","United Kingdom","NMC 532",204.097176151387,0.0877882173727357
"PHEV","2019","United Kingdom","NMC 811",321.364593666106,0.138228393634095
"PHEV","2019","United States","NMC 111",591.305940561697,0.52025053824819
"PHEV","2019","United States","LMO",97.6488,0.0859146463352488
"PHEV","2019","United States","NMC 622",270.414639075091,0.237919749961191
"PHEV","2019","United States","NMC 532",134.325885017369,0.118184359714985
"PHEV","2019","United States","NMC 811",20.0831353458425,0.0176698072125924
"PHEV","2019","United States","NCA",22.8008,0.0200608985277929
"PHEV","2020","ASEAN","NMC 111",34.0240869653302,0.391534198916566
"PHEV","2020","ASEAN","LMO",15.2076,0.17500235904966
"PHEV","2020","ASEAN","NMC 622",13.2666712857762,0.152667006743156
"PHEV","2020","ASEAN","NMC 532",10.9550402863756,0.126065775901509
"PHEV","2020","ASEAN","NMC 811",13.4460014625179,0.154730659389109
"PHEV","2020","Africa","NMC 111",0.88128439278703,0.298841774427613
"PHEV","2020","Africa","LMO",0.276,0.0935910478128179
"PHEV","2020","Africa","NMC 622",0.902280621595549,0.305961553609884
"PHEV","2020","Africa","NMC 532",0.256354611756284,0.0869293359634739
"PHEV","2020","Africa","NMC 811",0.633080373861137,0.214676288186211
"PHEV","2020","Australia/NZ","NMC 111",4.13279196111029,0.152011297921474
"PHEV","2020","Australia/NZ","LMO",10.3638,0.381198643489263
"PHEV","2020","Australia/NZ","NMC 622",6.9655914108975,0.256206603459599
"PHEV","2020","Australia/NZ","NMC 532",1.30012451963554,0.0478208478793683
"PHEV","2020","Australia/NZ","NMC 811",4.42509210835667,0.162762607250295
"PHEV","2020","Brazil","NMC 111",5.67667871696077,0.190421006767952
"PHEV","2020","Brazil","LMO",0.7866,0.0263860562473164
"PHEV","2020","Brazil","LFP",0.0552,0.00185165306998712
"PHEV","2020","Brazil","NMC 622",16.0894327082165,0.539711004864497
"PHEV","2020","Brazil","NMC 532",4.12077594603496,0.13822912013052
"PHEV","2020","Brazil","NMC 811",3.08251262878779,0.103401158919728
"PHEV","2020","Canada","NMC 111",358.390048218165,0.359170129823128
"PHEV","2020","Canada","LMO",44.0358,0.0441316495296134
"PHEV","2020","Canada","NMC 622",374.307632888546,0.375122361144716
"PHEV","2020","Canada","NMC 532",42.7297293890451,0.042822736089558
"PHEV","2020","Canada","NMC 811",158.089689504244,0.158433791856778
"PHEV","2020","Canada","NCA",20.2752,0.0203193315562069
"PHEV","2020","China","NMC 111",1102.16906113278,0.26061838973105
"PHEV","2020","China","LFP",254.9269,0.0602798976309899
"PHEV","2020","China","NMC 622",775.707675242922,0.18342348043779
"PHEV","2020","China","NMC 532",331.602952905296,0.0784106818670968
"PHEV","2020","China","NMC 811",1764.646710719,0.417267550333073
"PHEV","2020","EFTA","NMC 111",2041.95881067882,0.254278396362916
"PHEV","2020","EFTA","LMO",374.6424,0.046652982510399
"PHEV","2020","EFTA","NMC 622",3229.57095797575,0.402167820349579
"PHEV","2020","EFTA","NMC 532",897.300063639276,0.111737817651027
"PHEV","2020","EFTA","NMC 811",1486.93396770615,0.185162983126078
"PHEV","2020","European Union","NMC 111",2041.95881067882,0.254278396362916
"PHEV","2020","European Union","LMO",374.6424,0.046652982510399
"PHEV","2020","European Union","NMC 622",3229.57095797575,0.402167820349579
"PHEV","2020","European Union","NMC 532",897.300063639276,0.111737817651027
"PHEV","2020","European Union","NMC 811",1486.93396770615,0.185162983126078
"PHEV","2020","India","NMC 111",0.197056846615211,0.368537210800844
"PHEV","2020","India","NMC 622",0.283114206843669,0.529482339337327
