"Scenario","Region","t","Recycling"
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2034,19.7457055324072
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2035,25.4431154564766
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2036,32.6110990238905
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2037,40.8252559647125
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2038,50.5938420922281
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2039,62.1651490849314
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2040,75.5103900123862
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2041,90.858668212916
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2042,108.047610807815
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2043,127.39392348557
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2044,148.79486983771
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2045,172.22555467171
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2046,197.17830066784
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2047,223.32838062774
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2048,250.085504110076
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2049,276.885767915323
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2050,303.284509906142
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2051,328.940622442859
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2052,353.880753693024
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2053,377.569477286719
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2054,399.845094846752
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2055,420.586308788433
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2056,439.704646616499
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2057,457.180769243886
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2058,472.977739823492
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2059,487.125422115045
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2060,499.679355650738
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2061,510.73920429159
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2062,520.43959084848
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2063,528.917935999932
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2064,536.313974049753
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2065,542.755301770881
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2066,548.382506991473
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2067,553.322266633462
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2068,557.706435608561
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2069,561.649001194768
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","Other Latin America and Caribbean",2070,565.246631573641
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2023,0.151630079356103
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2024,0.197139414835453
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2025,0.368195044373294
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2026,0.741856049377658
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2027,0.960451063167189
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2028,1.24075208709356
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2029,1.64110951095167
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2030,2.29616127635394
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2031,3.3412805827581
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2032,4.26306226226216
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2033,5.50656903547649
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2034,7.15758653478269
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2035,9.3424020966829
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2036,11.9314656622127
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2037,15.0362483893416
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2038,18.4893282269584
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2039,22.4903850368382
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2040,26.7601426422833
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2041,30.6315709450164
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2042,35.0039984263997
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2043,39.3265826615888
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2044,43.5610360113005
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2045,47.6536297801302
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2046,51.5567384492982
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2047,55.1302376652052
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2048,58.3800496996871
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2049,61.2784957348444
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2050,63.8584571742812
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2051,65.9789379443771
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2052,68.2267164466207
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2053,70.0873915189323
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2054,71.576361145265
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2055,72.7215589318298
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2056,73.5490312407168
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2057,74.090734796716
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2058,74.3925578884632
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2059,74.4999065056694
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2060,74.4468025329484
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2061,74.2821545995989
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2062,74.0373883630654
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2063,73.754639633754
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2064,73.461637036133
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2065,73.172335724689
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2066,72.901933727439
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2067,72.6952170493965
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2068,72.6621063326358
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2069,72.6504914499577
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","South Korea",2070,72.6561664809125
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2023,0.371857670499221
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2024,0.526547742140985
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2025,0.641754218669605
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2026,0.905378445811359
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2027,1.24236925076271
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2028,1.71469655515951
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2029,2.35440062550675
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2030,3.32748364889291
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2031,4.60147011405925
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2032,5.48163353460692
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2033,6.74248516467816
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2034,8.42801502316483
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2035,10.6070136963855
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2036,13.3245831096927
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2037,16.6283978922213
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2038,20.5461508236243
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2039,25.0972164508349
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2040,30.3054432298722
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2041,38.621405524491
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2042,46.2415338074977
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2043,54.2831540833965
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2044,62.1332520957057
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2045,70.0637530274058
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2046,77.3923504024418
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2047,83.9009496965178
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2048,89.5099694238528
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2049,94.2564840825583
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2050,98.2427660019206
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2051,101.596402040444
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2052,104.706242323647
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2053,107.481085070908
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2054,110.004120096495
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2055,112.312129165721
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2056,114.427526685724
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2057,116.33944842276
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2058,118.051501749557
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2059,119.574344360875
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2060,120.933436148494
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2061,122.191775882323
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2062,123.361040140611
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2063,124.500249392083
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2064,125.631855091328
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2065,126.759779230211
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2066,127.878949057978
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2067,128.97659662623
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2068,130.049436970986
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2069,131.094129837564
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United Kingdom",2070,132.109367297205
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2023,1.13901222490528
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2024,1.40947365900672
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2025,2.5471301769599
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2026,4.17306882825883
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2027,6.44359885395402
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2028,9.14923218076648
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2029,13.3705904777877
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2030,17.1827661671014
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2031,23.7212227480042
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2032,30.0461642042174
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2033,38.2304069871154
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2034,48.7840504225837
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2035,61.5745796367451
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2036,76.1144643972025
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2037,93.0203793413076
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2038,113.989258866357
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2039,138.52039678027
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2040,166.437899320859
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2041,197.460874247771
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2042,230.266529538204
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2043,264.900957199583
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2044,302.341196077766
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2045,343.749919246954
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2046,384.675141624532
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2047,423.929876273027
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2048,460.966030369174
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2049,494.768407622834
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2050,524.799375735694
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2051,550.61357341441
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2052,575.262721499884
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2053,596.059117190071
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2054,613.522663832269
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2055,628.062782206875
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2056,640.14611248756
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2057,650.249494926431
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2058,658.531372811554
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2059,665.374187579164
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2060,670.920379622527
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2061,675.385386633472
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2062,679.015518008257
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2063,682.004363200201
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2064,684.436958734689
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2065,686.459645068706
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2066,688.170134182245
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2067,689.629035516952
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2068,690.950112779447
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2069,692.167115343754
"Ambitious-Double NMC 811-Baseline-Baseline-Baseline","United States",2070,693.280149288048
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2023,0.0723766159023914
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2024,0.127511030046309
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2025,0.199296583246019
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2026,0.314025489404761
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2027,0.519403612115609
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2028,0.881424863069736
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2029,1.53359869109313
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2030,2.68974576347877
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2031,4.82482920398823
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2032,6.65559765230743
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2033,9.08084380396496
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2034,12.2979456978223
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2035,16.5837917004779
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2036,22.0074384511964
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2037,28.5355643397831
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2038,36.6006344359059
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2039,46.2976328350729
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2040,57.8134459094524
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2041,71.7122405262915
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2042,87.1551104218285
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2043,104.800488514727
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2044,124.550089881248
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2045,146.434614680915
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2046,170.392887048135
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2047,195.893675199632
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2048,222.441704216562
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2049,249.692218893371
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2050,277.581295657472
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2051,305.421716206636
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2052,333.761943690093
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2053,361.821177874117
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2054,389.771934781549
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2055,416.87513833464
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2056,442.924848363086
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2057,467.734790519259
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2058,491.091777996938
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2059,512.890807812117
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2060,533.057476351303
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2061,551.59968104995
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2062,568.56901878997
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2063,583.997320426905
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2064,597.963818258108
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2065,610.55658902043
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2066,621.866498513017
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2067,632.062942942049
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2068,641.308140784723
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2069,649.766053392812
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","ASEAN",2070,657.616404445477
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2023,0.042417910568897
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2024,0.0721408327918785
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2025,0.146741333786936
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2026,0.23369060376432
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2027,0.401979557090879
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2028,0.637660576294888
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2029,1.0663604522856
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2030,1.66236415716659
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2031,2.64264839791225
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2032,3.62671668451832
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2033,4.94458330938644
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2034,6.69044194596089
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2035,8.83551883978927
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2036,11.6463558713728
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2037,15.124318916521
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2038,19.3993861649928
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2039,24.5484726851442
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2040,30.823750386735
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2041,38.0153477358902
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2042,46.1566281552834
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2043,55.3686649930957
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2044,65.6163925109127
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2045,76.7550236480802
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2046,88.9227454467013
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2047,101.451705311684
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2048,114.266716349408
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2049,127.209416162163
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2050,140.116589709173
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2051,152.873819749808
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2052,165.597595232649
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2053,178.166490878725
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2054,190.561110375318
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2055,202.759449681596
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2056,214.719498903001
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2057,226.416401551464
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2058,237.723705578386
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2059,248.559955022005
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2060,258.824176646673
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2061,268.448376553997
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2062,277.38262198931
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2063,285.563765812173
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2064,292.99011389086
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2065,299.658578365302
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2066,305.606630876986
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2067,310.903665895731
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2068,315.651123108179
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2069,319.943529106289
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Africa",2070,323.879275418493
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Australia/NZ",2023,0.0657982903018657
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Australia/NZ",2024,0.104646601117147
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Australia/NZ",2025,0.150502794150307
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Australia/NZ",2026,0.257075530791655
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Australia/NZ",2027,0.398714913342712
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Australia/NZ",2028,0.501132640691037
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Australia/NZ",2029,0.636650588303532
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Australia/NZ",2030,0.822935325070297
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Australia/NZ",2031,1.09449618087247
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Australia/NZ",2032,1.40928579014674
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Australia/NZ",2033,1.92108686826672
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Australia/NZ",2034,2.57971860712945
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Australia/NZ",2035,3.41831504120707
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Australia/NZ",2036,4.48614239835142
"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline","Australia/NZ",2037,5.77291618320543
