"t","Region","Scenario","Demand"
2023,"Japan","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",14756.5843539699
2023,"Japan","Ambitious-Double LFP-Baseline-Baseline-Baseline",14872.9649054102
2023,"Japan","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",14828.1623614042
2023,"Japan","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",14869.5554373879
2023,"Japan","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",14869.5554373879
2023,"Mexico","Ambitious-Baseline-Baseline-Baseline-Baseline",3532.26447651995
2023,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",3532.06257372876
2023,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",3532.37174744011
2023,"Mexico","Ambitious-Baseline-Baseline-Baseline-USA Recycling",3532.26447651995
2023,"Mexico","Ambitious-Baseline-High Capacity-Baseline-Baseline",3581.45516075478
2023,"Mexico","Ambitious-Baseline-Low Capacity-Baseline-Baseline",3491.45030651162
2023,"Mexico","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",3491.55398194792
2023,"Mexico","Ambitious-Double LFP-Baseline-Baseline-Baseline",3533.36470389459
2023,"Mexico","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",3531.17777262027
2023,"Mexico","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",3532.26447651995
2023,"Mexico","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",3532.26447651995
2023,"Middle East","Ambitious-Baseline-Baseline-Baseline-Baseline",7152.09245867741
2023,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",7151.34093601979
2023,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",7152.38408796355
2023,"Middle East","Ambitious-Baseline-Baseline-Baseline-USA Recycling",7152.09245867741
2023,"Middle East","Ambitious-Baseline-High Capacity-Baseline-Baseline",7272.70578794911
2023,"Middle East","Ambitious-Baseline-Low Capacity-Baseline-Baseline",7010.85707898611
2023,"Middle East","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",7011.13847855955
2023,"Middle East","Ambitious-Double LFP-Baseline-Baseline-Baseline",7164.42622469216
2023,"Middle East","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",7146.23174591724
2023,"Middle East","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",7152.09245867742
2023,"Middle East","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",7152.09245867742
2023,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Baseline",1249.77719721297
2023,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",1249.83765711412
2023,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",1249.5237816718
2023,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-USA Recycling",1249.77719721297
2023,"Other Asia Pacific","Ambitious-Baseline-High Capacity-Baseline-Baseline",1291.56014476513
2023,"Other Asia Pacific","Ambitious-Baseline-Low Capacity-Baseline-Baseline",1222.7137316382
2023,"Other Asia Pacific","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",1222.46031609702
2023,"Other Asia Pacific","Ambitious-Double LFP-Baseline-Baseline-Baseline",1250.00372873216
2023,"Other Asia Pacific","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",1247.40509109908
2023,"Other Asia Pacific","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",1249.77719721297
2023,"Other Asia Pacific","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",1249.77719721297
2023,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Baseline",5357.4294535098
2023,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",5357.09366205699
2023,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",5357.2670458045
2023,"Other Europe","Ambitious-Baseline-Baseline-Baseline-USA Recycling",5357.4294535098
2023,"Other Europe","Ambitious-Baseline-High Capacity-Baseline-Baseline",5442.2521506925
2023,"Other Europe","Ambitious-Baseline-Low Capacity-Baseline-Baseline",5276.63267681748
2023,"Other Europe","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",5276.46305316272
2023,"Other Europe","Ambitious-Double LFP-Baseline-Baseline-Baseline",5358.89042382716
2023,"Other Europe","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",5348.73786001336
2023,"Other Europe","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",5357.4294535098
2023,"Other Europe","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",5357.4294535098
2023,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Baseline",11005.7932810319
2023,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",11004.6877848699
2023,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",11004.3889051756
2023,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-USA Recycling",11005.7932810319
2023,"Other Latin America and Caribbean","Ambitious-Baseline-High Capacity-Baseline-Baseline",11328.5190526898
2023,"Other Latin America and Caribbean","Ambitious-Baseline-Low Capacity-Baseline-Baseline",10722.3209763686
2023,"Other Latin America and Caribbean","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",10720.8813137089
2023,"Other Latin America and Caribbean","Ambitious-Double LFP-Baseline-Baseline-Baseline",11078.9237257469
2023,"Other Latin America and Caribbean","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",10999.9992320905
2023,"Other Latin America and Caribbean","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",11005.7932810319
2023,"Other Latin America and Caribbean","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",11005.7932810319
2023,"South Korea","Ambitious-Baseline-Baseline-Baseline-Baseline",5908.37121542353
2023,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",5909.23582470176
2023,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",5906.13799467391
2023,"South Korea","Ambitious-Baseline-Baseline-Baseline-USA Recycling",5908.37121542353
2023,"South Korea","Ambitious-Baseline-High Capacity-Baseline-Baseline",6035.87724421773
2023,"South Korea","Ambitious-Baseline-Low Capacity-Baseline-Baseline",5751.37582574455
2023,"South Korea","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",5749.14260499492
2023,"South Korea","Ambitious-Double LFP-Baseline-Baseline-Baseline",5909.71763280327
2023,"South Korea","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",5895.27110945136
2023,"South Korea","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",5908.37121542353
2023,"South Korea","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",5908.37121542353
2023,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Baseline",17780.9906203087
2023,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",17778.5242674139
2023,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",17781.2658589693
2023,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-USA Recycling",17780.9906203087
2023,"United Kingdom","Ambitious-Baseline-High Capacity-Baseline-Baseline",18171.9983561948
2023,"United Kingdom","Ambitious-Baseline-Low Capacity-Baseline-Baseline",17399.6047267315
2023,"United Kingdom","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",17399.8643784657
2023,"United Kingdom","Ambitious-Double LFP-Baseline-Baseline-Baseline",17789.2183424001
2023,"United Kingdom","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",17770.9332414667
2023,"United Kingdom","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",17780.9906203087
2023,"United Kingdom","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",17780.9906203087
2023,"United States","Ambitious-Baseline-Baseline-Baseline-Baseline",42603.4608416352
2023,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",42609.1148780606
2023,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",42587.162293091
2023,"United States","Ambitious-Baseline-Baseline-Baseline-USA Recycling",42593.1761873586
2023,"United States","Ambitious-Baseline-High Capacity-Baseline-Baseline",43070.8747781597
2023,"United States","Ambitious-Baseline-Low Capacity-Baseline-Baseline",41305.5686113055
2023,"United States","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",41289.2700627613
2023,"United States","Ambitious-Double LFP-Baseline-Baseline-Baseline",42675.1346583607
2023,"United States","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",42541.745618453
2023,"United States","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",42603.4608416352
2023,"United States","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",42603.4608416352
2024,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Baseline",5460.11473452096
2024,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",5460.75696953041
2024,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",5449.15927387503
2024,"ASEAN","Ambitious-Baseline-Baseline-Baseline-USA Recycling",5460.11473452096
2024,"ASEAN","Ambitious-Baseline-High Capacity-Baseline-Baseline",5818.52074632086
2024,"ASEAN","Ambitious-Baseline-Low Capacity-Baseline-Baseline",5261.23125595523
2024,"ASEAN","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",5250.5042562536
2024,"ASEAN","Ambitious-Double LFP-Baseline-Baseline-Baseline",5549.75438857875
2024,"ASEAN","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",5446.29859275567
2024,"ASEAN","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",5460.11473452096
2024,"ASEAN","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",5460.11473452096
2024,"Africa","Ambitious-Baseline-Baseline-Baseline-Baseline",4830.3162697681
2024,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",4829.94942001126
2024,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",4825.2255520039
2024,"Africa","Ambitious-Baseline-Baseline-Baseline-USA Recycling",4830.3162697681
2024,"Africa","Ambitious-Baseline-High Capacity-Baseline-Baseline",5139.83844533214
2024,"Africa","Ambitious-Baseline-Low Capacity-Baseline-Baseline",4680.9723619974
2024,"Africa","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",4675.9643655772
2024,"Africa","Ambitious-Double LFP-Baseline-Baseline-Baseline",4834.68700976925
2024,"Africa","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",4814.5955215875
2024,"Africa","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",4830.3162697681
2024,"Africa","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",4830.3162697681
2024,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Baseline",5135.05968418372
2024,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",5135.40656850604
2024,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",5127.11180658824
2024,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-USA Recycling",5135.05968418372
2024,"Australia/NZ","Ambitious-Baseline-High Capacity-Baseline-Baseline",5350.83319084543
2024,"Australia/NZ","Ambitious-Baseline-Low Capacity-Baseline-Baseline",4903.35442975995
2024,"Australia/NZ","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",4895.56966814439
2024,"Australia/NZ","Ambitious-Double LFP-Baseline-Baseline-Baseline",5169.92463274011
2024,"Australia/NZ","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",5130.15441388111
2024,"Australia/NZ","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",5135.05968418372
2024,"Australia/NZ","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",5135.05968418372
2024,"Brazil","Ambitious-Baseline-Baseline-Baseline-Baseline",1876.55863437499
2024,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",1876.66630708884
2024,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",1872.68638142013
2024,"Brazil","Ambitious-Baseline-Baseline-Baseline-USA Recycling",1876.55863437499
2024,"Brazil","Ambitious-Baseline-High Capacity-Baseline-Baseline",1991.95118342683
2024,"Brazil","Ambitious-Baseline-Low Capacity-Baseline-Baseline",1810.27822131642
2024,"Brazil","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",1806.46821828514
2024,"Brazil","Ambitious-Double LFP-Baseline-Baseline-Baseline",1892.51616874014
2024,"Brazil","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",1865.7253771283
2024,"Brazil","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",1876.55863437499
2024,"Brazil","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",1876.55863437499
2024,"Canada","Ambitious-Baseline-Baseline-Baseline-Baseline",6163.4209370226
2024,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",6164.19716812293
2024,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",6151.28383252824
2024,"Canada","Ambitious-Baseline-Baseline-Baseline-USA Recycling",6163.4209370226
2024,"Canada","Ambitious-Baseline-High Capacity-Baseline-Baseline",6365.83083994966
2024,"Canada","Ambitious-Baseline-Low Capacity-Baseline-Baseline",5833.17288320916
2024,"Canada","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",5821.26354129081
2024,"Canada","Ambitious-Double LFP-Baseline-Baseline-Baseline",6187.14183860928
2024,"Canada","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",6139.47050029061
2024,"Canada","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",6163.4209370226
2024,"Canada","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",6163.4209370226
2024,"China","Ambitious-Baseline-Baseline-Baseline-Baseline",357315.547086147
2024,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",357223.498600063
2024,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",357407.595572233
2024,"China","Ambitious-Baseline-Baseline-Baseline-USA Recycling",357315.547086147
2024,"China","Ambitious-Baseline-High Capacity-Baseline-Baseline",385549.720448808
2024,"China","Ambitious-Baseline-Low Capacity-Baseline-Baseline",346178.444212744
2024,"China","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",346264.088642351
2024,"China","Ambitious-Double LFP-Baseline-Baseline-Baseline",364125.325441497
2024,"China","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",355641.449072034
2024,"China","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",357315.547086147
2024,"China","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",357315.547086147
2024,"EFTA","Ambitious-Baseline-Baseline-Baseline-Baseline",10857.2859586529
2024,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",10859.9787640229
2024,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",10826.7087050319
2024,"EFTA","Ambitious-Baseline-Baseline-Baseline-USA Recycling",10857.2859586529
2024,"EFTA","Ambitious-Baseline-High Capacity-Baseline-Baseline",11223.0399577358
2024,"EFTA","Ambitious-Baseline-Low Capacity-Baseline-Baseline",10303.7151641859
2024,"EFTA","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",10273.6101209048
2024,"EFTA","Ambitious-Double LFP-Baseline-Baseline-Baseline",10869.147225011
2024,"EFTA","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",10845.5186628899
2024,"EFTA","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",10857.2859586529
2024,"EFTA","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",10857.2859586529
2024,"European Union","Ambitious-Baseline-Baseline-Baseline-Baseline",124953.932567222
2024,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",124933.665895535
2024,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",124974.19923891
2024,"European Union","Ambitious-Baseline-Baseline-Baseline-USA Recycling",124953.932567222
2024,"European Union","Ambitious-Baseline-High Capacity-Baseline-Baseline",132177.546931918
2024,"European Union","Ambitious-Baseline-Low Capacity-Baseline-Baseline",120987.576258723
2024,"European Union","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",121007.597642608
2024,"European Union","Ambitious-Double LFP-Baseline-Baseline-Baseline",125064.879228903
2024,"European Union","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",124813.786522254
2024,"European Union","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",124953.932567222
2024,"European Union","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",124953.932567222
2024,"India","Ambitious-Baseline-Baseline-Baseline-Baseline",15114.9288245841
2024,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",15109.4775058226
2024,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",15093.9194370402
2024,"India","Ambitious-Baseline-Baseline-Baseline-USA Recycling",15114.9288245841
2024,"India","Ambitious-Baseline-High Capacity-Baseline-Baseline",16397.8775216292
2024,"India","Ambitious-Baseline-Low Capacity-Baseline-Baseline",14824.9114012821
2024,"India","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",14803.9043035677
2024,"India","Ambitious-Double LFP-Baseline-Baseline-Baseline",15115.5158506937
2024,"India","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",15094.2952570512
2024,"India","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",15114.9288245841
2024,"India","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",15114.9288245841
2024,"Japan","Ambitious-Baseline-Baseline-Baseline-Baseline",16080.038544241
2024,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",16081.0412646967
2024,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",16048.5950643318
