"Powertrain","Country","chemistry","share_units","year"
"BEV","Australia","NMC 811",0.120069633531961,2061
"BEV","Australia","NMC 811",0.120069633531961,2062
"BEV","Australia","NMC 811",0.120069633531961,2063
"BEV","Australia","NMC 811",0.120069633531961,2064
"BEV","Australia","NMC 811",0.120069633531961,2065
"BEV","Australia","NMC 811",0.120069633531961,2066
"BEV","Australia","NMC 811",0.120069633531961,2067
"BEV","Australia","NMC 811",0.120069633531961,2068
"BEV","Australia","NMC 811",0.120069633531961,2069
"BEV","Australia","NMC 811",0.120069633531961,2070
"BEV","Australia","NMC 721",2.98819662333782e-05,2022
"BEV","Australia","NMC 721",2.88552826776696e-05,2023
"BEV","Australia","NMC 721",3.16004515111063e-05,2024
"BEV","Australia","NMC 721",3.61760468273982e-05,2025
"BEV","Australia","NMC 721",3.97335701747422e-05,2026
"BEV","Australia","NMC 721",4.1246717570987e-05,2027
"BEV","Australia","NMC 721",4.27291668066168e-05,2028
"BEV","Australia","NMC 721",4.41048788058979e-05,2029
"BEV","Australia","NMC 721",4.54315842902724e-05,2030
"BEV","Australia","NMC 721",4.63329787094653e-05,2031
"BEV","Australia","NMC 721",4.72803637051423e-05,2032
"BEV","Australia","NMC 721",4.79896876954969e-05,2033
"BEV","Australia","NMC 721",4.87898226288215e-05,2034
"BEV","Australia","NMC 721",4.97193515987913e-05,2035
"BEV","Australia","NMC 721",5.04627104624325e-05,2036
"BEV","Australia","NMC 721",5.11441197580268e-05,2037
"BEV","Australia","NMC 721",5.17602164876989e-05,2038
"BEV","Australia","NMC 721",5.23084328337891e-05,2039
"BEV","Australia","NMC 721",5.28983908177834e-05,2040
"BEV","Australia","NMC 721",5.34429275378111e-05,2041
"BEV","Australia","NMC 721",5.3962907940443e-05,2042
"BEV","Australia","NMC 721",5.44603330862398e-05,2043
"BEV","Australia","NMC 721",5.49370288943599e-05,2044
"BEV","Australia","NMC 721",5.53946579538558e-05,2045
"BEV","Australia","NMC 721",5.58347309731487e-05,2046
"BEV","Australia","NMC 721",5.62586179389649e-05,2047
"BEV","Australia","NMC 721",5.66675589684207e-05,2048
"BEV","Australia","NMC 721",5.70626747990507e-05,2049
"BEV","Australia","NMC 721",5.74449768512814e-05,2050
"BEV","Australia","NMC 721",5.74449768512814e-05,2051
"BEV","Australia","NMC 721",5.74449768512814e-05,2052
"BEV","Australia","NMC 721",5.74449768512814e-05,2053
"BEV","Australia","NMC 721",5.74449768512814e-05,2054
"BEV","Australia","NMC 721",5.74449768512814e-05,2055
"BEV","Australia","NMC 721",5.74449768512814e-05,2056
"BEV","Australia","NMC 721",5.74449768512814e-05,2057
"BEV","Australia","NMC 721",5.74449768512814e-05,2058
"BEV","Australia","NMC 721",5.74449768512814e-05,2059
"BEV","Australia","NMC 721",5.74449768512814e-05,2060
"BEV","Australia","NMC 721",5.74449768512814e-05,2061
"BEV","Australia","NMC 721",5.74449768512814e-05,2062
"BEV","Australia","NMC 721",5.74449768512814e-05,2063
"BEV","Australia","NMC 721",5.74449768512814e-05,2064
"BEV","Australia","NMC 721",5.74449768512814e-05,2065
"BEV","Australia","NMC 721",5.74449768512814e-05,2066
"BEV","Australia","NMC 721",5.74449768512814e-05,2067
"BEV","Australia","NMC 721",5.74449768512814e-05,2068
"BEV","Australia","NMC 721",5.74449768512814e-05,2069
"BEV","Australia","NMC 721",5.74449768512814e-05,2070
"BEV","Australia","NMCA 89:4:4:3",0.338682205289108,2022
"BEV","Australia","NMCA 89:4:4:3",0.327045773868707,2023
"BEV","Australia","NMCA 89:4:4:3",0.358159517426879,2024
"BEV","Australia","NMCA 89:4:4:3",0.41001931474173,2025
"BEV","Australia","NMCA 89:4:4:3",0.450340284360527,2026
"BEV","Australia","NMCA 89:4:4:3",0.467490296949566,2027
"BEV","Australia","NMCA 89:4:4:3",0.484292376586194,2028
"BEV","Australia","NMCA 89:4:4:3",0.499884696386046,2029
"BEV","Australia","NMCA 89:4:4:3",0.514921576345947,2030
"BEV","Australia","NMCA 89:4:4:3",0.525137980693079,2031
"BEV","Australia","NMCA 89:4:4:3",0.535875642234081,2032
"BEV","Australia","NMCA 89:4:4:3",0.543915120340761,2033
"BEV","Australia","NMCA 89:4:4:3",0.552983849675062,2034
"BEV","Australia","NMCA 89:4:4:3",0.5635191310207,2035
"BEV","Australia","NMCA 89:4:4:3",0.57194436038121,2036
"BEV","Australia","NMCA 89:4:4:3",0.579667453337475,2037
"BEV","Australia","NMCA 89:4:4:3",0.586650293671578,2038
"BEV","Australia","NMCA 89:4:4:3",0.592863777738165,2039
"BEV","Australia","NMCA 89:4:4:3",0.599550361528756,2040
"BEV","Australia","NMCA 89:4:4:3",0.60572214071355,2041
"BEV","Australia","NMCA 89:4:4:3",0.61161559859698,2042
"BEV","Australia","NMCA 89:4:4:3",0.61725341519944,2043
"BEV","Australia","NMCA 89:4:4:3",0.622656285488675,2044
"BEV","Australia","NMCA 89:4:4:3",0.627843053249001,2045
"BEV","Australia","NMCA 89:4:4:3",0.632830840849667,2046
"BEV","Australia","NMCA 89:4:4:3",0.637635175720228,2047
"BEV","Australia","NMCA 89:4:4:3",0.642270113348079,2048
"BEV","Australia","NMCA 89:4:4:3",0.646748356172439,2049
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2050
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2051
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2052
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2053
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2054
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2055
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2056
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2057
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2058
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2059
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2060
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2061
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2062
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2063
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2064
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2065
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2066
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2067
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2068
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2069
"BEV","Australia","NMCA 89:4:4:3",0.651081367632422,2070
"BEV","Australia","NCA",8.96458987001345e-05,2022
"BEV","Australia","NCA",7.04625792671128e-05,2023
"BEV","Australia","NCA",5.95989406523627e-05,2024
"BEV","Australia","NCA",5.3508749624265e-05,2025
"BEV","Australia","NCA",5.08496437676493e-05,2026
"BEV","Australia","NCA",4.92417249102048e-05,2027
"BEV","Australia","NCA",4.53331376846642e-05,2028
"BEV","Australia","NCA",4.28842794428091e-05,2029
"BEV","Australia","NCA",3.96462492047242e-05,2030
"BEV","Australia","NCA",3.76185424198462e-05,2031
"BEV","Australia","NCA",3.75059345772446e-05,2032
"BEV","Australia","NCA",3.4948346710059e-05,2033
"BEV","Australia","NCA",3.41158798685267e-05,2034
"BEV","Australia","NCA",3.36781729349112e-05,2035
"BEV","Australia","NCA",3.32694657948162e-05,2036
"BEV","Australia","NCA",3.23047455409911e-05,2037
"BEV","Australia","NCA",3.09375435793085e-05,2038
"BEV","Australia","NCA",2.90072015102917e-05,2039
"BEV","Australia","NCA",2.68985024185978e-05,2040
"BEV","Australia","NCA",2.56673459787424e-05,2041
"BEV","Australia","NCA",2.44788580146835e-05,2042
"BEV","Australia","NCA",2.33335697598709e-05,2043
"BEV","Australia","NCA",2.22316217569697e-05,2044
"BEV","Australia","NCA",2.11728317213662e-05,2045
"BEV","Australia","NCA",2.01567529419069e-05,2046
"BEV","Australia","NCA",1.91827244273285e-05,2047
"BEV","Australia","NCA",1.82499138309775e-05,2048
"BEV","Australia","NCA",1.73573540569485e-05,2049
"BEV","Australia","NCA",1.65039743477933e-05,2050
"BEV","Australia","NCA",1.65039743477933e-05,2051
"BEV","Australia","NCA",1.65039743477933e-05,2052
"BEV","Australia","NCA",1.65039743477933e-05,2053
"BEV","Australia","NCA",1.65039743477933e-05,2054
"BEV","Australia","NCA",1.65039743477933e-05,2055
"BEV","Australia","NCA",1.65039743477933e-05,2056
"BEV","Australia","NCA",1.65039743477933e-05,2057
"BEV","Australia","NCA",1.65039743477933e-05,2058
"BEV","Australia","NCA",1.65039743477933e-05,2059
"BEV","Australia","NCA",1.65039743477933e-05,2060
"BEV","Australia","NCA",1.65039743477933e-05,2061
"BEV","Australia","NCA",1.65039743477933e-05,2062
"BEV","Australia","NCA",1.65039743477933e-05,2063
"BEV","Australia","NCA",1.65039743477933e-05,2064
"BEV","Australia","NCA",1.65039743477933e-05,2065
"BEV","Australia","NCA",1.65039743477933e-05,2066
"BEV","Australia","NCA",1.65039743477933e-05,2067
"BEV","Australia","NCA",1.65039743477933e-05,2068
"BEV","Australia","NCA",1.65039743477933e-05,2069
"BEV","Australia","NCA",1.65039743477933e-05,2070
"BEV","Austria","NMC 111",0.0223189372520812,2022
"BEV","Austria","NMC 111",0.0161520369417548,2023
"BEV","Austria","NMC 111",0.0113927592985187,2024
"BEV","Austria","NMC 111",0.00852074995959795,2025
"BEV","Austria","NMC 111",0.00616267486391746,2026
"BEV","Austria","NMC 111",0.00460429507555594,2027
"BEV","Austria","NMC 111",0.0028575116561425,2028
"BEV","Austria","NMC 111",0.00232662074508111,2029
"BEV","Austria","NMC 111",0.00181400964831236,2030
"BEV","Austria","NMC 111",0.00142917141152833,2031
"BEV","Austria","NMC 111",0.00107966587772963,2032
"BEV","Austria","NMC 111",0.000771449184405673,2033
"BEV","Austria","NMC 111",0.000469291838676033,2034
"BEV","Austria","NMC 111",0.00034637341365619,2035
"BEV","Austria","NMC 111",0.000273784856969665,2036
"BEV","Austria","NMC 111",0.000206436520123154,2037
"BEV","Austria","NMC 111",0.000144300912782507,2038
"BEV","Austria","NMC 111",8.67317568710657e-05,2039
"BEV","Austria","NMC 111",3.19696132766445e-05,2040
"BEV","Austria","NMC 111",2.0491407188508e-05,2041
"BEV","Austria","NMC 111",1.31254837608952e-05,2042
"BEV","Austria","NMC 111",8.40235577921887e-06,2043
"BEV","Austria","NMC 111",5.37598940860844e-06,2044
"BEV","Austria","NMC 111",3.43805967807492e-06,2045
"BEV","Austria","NMC 111",2.19780533341052e-06,2046
"BEV","Austria","NMC 111",1.4044502273042e-06,2047
"BEV","Austria","NMC 111",8.97187002936963e-07,2048
"BEV","Austria","NMC 111",5.72974344383734e-07,2049
"BEV","Austria","NMC 111",3.65828216699243e-07,2050
"BEV","Austria","NMC 111",3.65828216699243e-07,2051
"BEV","Austria","NMC 111",3.65828216699243e-07,2052
"BEV","Austria","NMC 111",3.65828216699243e-07,2053
"BEV","Austria","NMC 111",3.65828216699243e-07,2054
"BEV","Austria","NMC 111",3.65828216699243e-07,2055
"BEV","Austria","NMC 111",3.65828216699243e-07,2056
"BEV","Austria","NMC 111",3.65828216699243e-07,2057
"BEV","Austria","NMC 111",3.65828216699243e-07,2058
"BEV","Austria","NMC 111",3.65828216699243e-07,2059
"BEV","Austria","NMC 111",3.65828216699243e-07,2060
"BEV","Austria","NMC 111",3.65828216699243e-07,2061
"BEV","Austria","NMC 111",3.65828216699243e-07,2062
"BEV","Austria","NMC 111",3.65828216699243e-07,2063
"BEV","Austria","NMC 111",3.65828216699243e-07,2064
"BEV","Austria","NMC 111",3.65828216699243e-07,2065
"BEV","Austria","NMC 111",3.65828216699243e-07,2066
"BEV","Austria","NMC 111",3.65828216699243e-07,2067
"BEV","Austria","NMC 111",3.65828216699243e-07,2068
"BEV","Austria","NMC 111",3.65828216699243e-07,2069
"BEV","Austria","NMC 111",3.65828216699243e-07,2070
"BEV","Austria","LFP",0.010443135174378,2022
"BEV","Austria","LFP",0.0122190046330473,2023
"BEV","Austria","LFP",0.0129075575199504,2024
"BEV","Austria","LFP",0.0120360032822835,2025
"BEV","Austria","LFP",0.0113472945657672,2026
"BEV","Austria","LFP",0.011063116397763,2027
"BEV","Austria","LFP",0.0107860143075477,2028
"BEV","Austria","LFP",0.0104117178256313,2029
"BEV","Austria","LFP",0.0100237366954227,2030
"BEV","Austria","LFP",0.00988768811637135,2031
"BEV","Austria","LFP",0.00965589235550334,2032
"BEV","Austria","LFP",0.00956290693039137,2033
"BEV","Austria","LFP",0.00940610144816003,2034
"BEV","Austria","LFP",0.00916087412140841,2035
"BEV","Austria","LFP",0.00897253319999299,2036
"BEV","Austria","LFP",0.00881121925866179,2037
"BEV","Austria","LFP",0.00868499287687814,2038
"BEV","Austria","LFP",0.00860213704596126,2039
"BEV","Austria","LFP",0.00848798267733846,2040
"BEV","Austria","LFP",0.0083368216729245,2041
"BEV","Austria","LFP",0.00818287042784245,2042
"BEV","Austria","LFP",0.00802699604540765,2043
"BEV","Austria","LFP",0.00786995072944455,2044
"BEV","Austria","LFP",0.00771238403126645,2045
"BEV","Austria","LFP",0.00755485416870244,2046
"BEV","Austria","LFP",0.00739783843243408,2047
"BEV","Austria","LFP",0.00724174269323862,2048
"BEV","Austria","LFP",0.00708691003127757,2049
"BEV","Austria","LFP",0.00693362851901711,2050
"BEV","Austria","LFP",0.00693362851901711,2051
"BEV","Austria","LFP",0.00693362851901711,2052
"BEV","Austria","LFP",0.00693362851901711,2053
"BEV","Austria","LFP",0.00693362851901711,2054
"BEV","Austria","LFP",0.00693362851901711,2055
"BEV","Austria","LFP",0.00693362851901711,2056
"BEV","Austria","LFP",0.00693362851901711,2057
"BEV","Austria","LFP",0.00693362851901711,2058
"BEV","Austria","LFP",0.00693362851901711,2059
"BEV","Austria","LFP",0.00693362851901711,2060
"BEV","Austria","LFP",0.00693362851901711,2061
"BEV","Austria","LFP",0.00693362851901711,2062
"BEV","Austria","LFP",0.00693362851901711,2063
"BEV","Austria","LFP",0.00693362851901711,2064
"BEV","Austria","LFP",0.00693362851901711,2065
"BEV","Austria","LFP",0.00693362851901711,2066
"BEV","Austria","LFP",0.00693362851901711,2067
"BEV","Austria","LFP",0.00693362851901711,2068
"BEV","Austria","LFP",0.00693362851901711,2069
"BEV","Austria","LFP",0.00693362851901711,2070
"BEV","Austria","NMC 622",0.252664099008914,2022
"BEV","Austria","NMC 622",0.226339852388367,2023
"BEV","Austria","NMC 622",0.2004116128443,2024
"BEV","Austria","NMC 622",0.169483565204388,2025
"BEV","Austria","NMC 622",0.14852619060314,2026
"BEV","Austria","NMC 622",0.138545061407823,2027
"BEV","Austria","NMC 622",0.128697796114003,2028
"BEV","Austria","NMC 622",0.120207476979884,2029
"BEV","Austria","NMC 622",0.11215024799432,2030
"BEV","Austria","NMC 622",0.103145687574501,2031
"BEV","Austria","NMC 622",0.0945779992896611,2032
"BEV","Austria","NMC 622",0.0859709968715411,2033
"BEV","Austria","NMC 622",0.0772803391140453,2034
"BEV","Austria","NMC 622",0.068903839119472,2035
"BEV","Austria","NMC 622",0.0616266342565591,2036
"BEV","Austria","NMC 622",0.0549629386757262,2037
"BEV","Austria","NMC 622",0.0485413960332755,2038
"BEV","Austria","NMC 622",0.0422253270274061,2039
"BEV","Austria","NMC 622",0.0361557567718113,2040
"BEV","Austria","NMC 622",0.0316991802434407,2041
"BEV","Austria","NMC 622",0.0277733163872758,2042
"BEV","Austria","NMC 622",0.0243192212605134,2043
"BEV","Austria","NMC 622",0.0212835062974178,2044
"BEV","Austria","NMC 622",0.0186180570776547,2045
"BEV","Austria","NMC 622",0.0162796979958433,2046
"BEV","Austria","NMC 622",0.0142298279272354,2047
"BEV","Austria","NMC 622",0.0124340452615013,2048
"BEV","Austria","NMC 622",0.0108617754782794,2049
"BEV","Austria","NMC 622",0.00948591043169453,2050
"BEV","Austria","NMC 622",0.00948591043169453,2051
"BEV","Austria","NMC 622",0.00948591043169453,2052
"BEV","Austria","NMC 622",0.00948591043169453,2053
"BEV","Austria","NMC 622",0.00948591043169453,2054
"BEV","Austria","NMC 622",0.00948591043169453,2055
"BEV","Austria","NMC 622",0.00948591043169453,2056
"BEV","Austria","NMC 622",0.00948591043169453,2057
"BEV","Austria","NMC 622",0.00948591043169453,2058
"BEV","Austria","NMC 622",0.00948591043169453,2059
"BEV","Austria","NMC 622",0.00948591043169453,2060
"BEV","Austria","NMC 622",0.00948591043169453,2061
"BEV","Austria","NMC 622",0.00948591043169453,2062
"BEV","Austria","NMC 622",0.00948591043169453,2063
"BEV","Austria","NMC 622",0.00948591043169453,2064
"BEV","Austria","NMC 622",0.00948591043169453,2065
"BEV","Austria","NMC 622",0.00948591043169453,2066
"BEV","Austria","NMC 622",0.00948591043169453,2067
"BEV","Austria","NMC 622",0.00948591043169453,2068
"BEV","Austria","NMC 622",0.00948591043169453,2069
"BEV","Austria","NMC 622",0.00948591043169453,2070
"BEV","Austria","NMC 532",0.176240179399783,2022
"BEV","Austria","NMC 532",0.20253579307258,2023
"BEV","Austria","NMC 532",0.163211452093718,2024
"BEV","Austria","NMC 532",0.117431342410298,2025
"BEV","Austria","NMC 532",0.0801456963273076,2026
"BEV","Austria","NMC 532",0.0665240322158904,2027
"BEV","Austria","NMC 532",0.053785930991889,2028
"BEV","Austria","NMC 532",0.0437281016722352,2029
"BEV","Austria","NMC 532",0.0352201963925024,2030
"BEV","Austria","NMC 532",0.0302972704396258,2031
"BEV","Austria","NMC 532",0.0269798828251414,2032
"BEV","Austria","NMC 532",0.0249048548888158,2033
"BEV","Austria","NMC 532",0.0230468867800825,2034
"BEV","Austria","NMC 532",0.0207438110048423,2035
"BEV","Austria","NMC 532",0.0195916357492914,2036
"BEV","Austria","NMC 532",0.0182706883097866,2037
"BEV","Austria","NMC 532",0.0170075397313488,2038
"BEV","Austria","NMC 532",0.0156741090408493,2039
"BEV","Austria","NMC 532",0.0142584749927153,2040
"BEV","Austria","NMC 532",0.0131937760592521,2041
"BEV","Austria","NMC 532",0.0122004057338711,2042
"BEV","Austria","NMC 532",0.0112751324214773,2043
"BEV","Austria","NMC 532",0.0104145526150926,2044
"BEV","Austria","NMC 532",0.0096151763628569,2045
"BEV","Austria","NMC 532",0.0088734947397423,2046
"BEV","Austria","NMC 532",0.00818603233143061,2047
"BEV","Austria","NMC 532",0.00754938729771511,2048
"BEV","Austria","NMC 532",0.00696026121031701,2049
"BEV","Austria","NMC 532",0.00641548053684898,2050
"BEV","Austria","NMC 532",0.00641548053684898,2051
"BEV","Austria","NMC 532",0.00641548053684898,2052
"BEV","Austria","NMC 532",0.00641548053684898,2053
"BEV","Austria","NMC 532",0.00641548053684898,2054
"BEV","Austria","NMC 532",0.00641548053684898,2055
"BEV","Austria","NMC 532",0.00641548053684898,2056
"BEV","Austria","NMC 532",0.00641548053684898,2057
"BEV","Austria","NMC 532",0.00641548053684898,2058
"BEV","Austria","NMC 532",0.00641548053684898,2059
"BEV","Austria","NMC 532",0.00641548053684898,2060
"BEV","Austria","NMC 532",0.00641548053684898,2061
"BEV","Austria","NMC 532",0.00641548053684898,2062
"BEV","Austria","NMC 532",0.00641548053684898,2063
"BEV","Austria","NMC 532",0.00641548053684898,2064
"BEV","Austria","NMC 532",0.00641548053684898,2065
"BEV","Austria","NMC 532",0.00641548053684898,2066
"BEV","Austria","NMC 532",0.00641548053684898,2067
"BEV","Austria","NMC 532",0.00641548053684898,2068
"BEV","Austria","NMC 532",0.00641548053684898,2069
"BEV","Austria","NMC 532",0.00641548053684898,2070
"BEV","Austria","NMC 811",0.103631166826029,2022
"BEV","Austria","NMC 811",0.104481968029375,2023
"BEV","Austria","NMC 811",0.11782695403475,2024
"BEV","Austria","NMC 811",0.133314200137524,2025
"BEV","Austria","NMC 811",0.145112708301296,2026
"BEV","Austria","NMC 811",0.150011030087022,2027
"BEV","Austria","NMC 811",0.154748399757814,2028
"BEV","Austria","NMC 811",0.158493236989492,2029
"BEV","Austria","NMC 811",0.161855452260015,2030
"BEV","Austria","NMC 811",0.16463681614947,2031
"BEV","Austria","NMC 811",0.16703663866978,2032
"BEV","Austria","NMC 811",0.16917020084846,2033
"BEV","Austria","NMC 811",0.171289201327233,2034
