"Propulsion","year","ICCT_Country","chemistry","unit"
"BEV","2016","Bahamas, The","NMC 532",0
"BEV","2016","Bahrain","NMC 622",0
"BEV","2016","Bahrain","NMC 532",0
"BEV","2016","Bahrain","NMC 811",0
"BEV","2016","Belarus","NMC 622",0
"BEV","2016","Belarus","NMC 532",0
"BEV","2016","Belgium","NMC 111",82.3097914271798
"BEV","2016","Belgium","LMO",613
"BEV","2016","Belgium","LFP",0
"BEV","2016","Belgium","NMC 622",253.898569086225
"BEV","2016","Belgium","NMC 532",419.379902448271
"BEV","2016","Belgium","NMC 811",141.411737038324
"BEV","2016","Belgium","NMC 721",0
"BEV","2016","Belgium","NMCA 89:4:4:3",0
"BEV","2016","Belgium","NCA",955
"BEV","2016","Bermuda","LMO",0
"BEV","2016","Bhutan","NMC 622",0
"BEV","2016","Bolivia","LFP",0
"BEV","2016","Bosnia and Herzegovina","NMC 111",0
"BEV","2016","Bosnia and Herzegovina","NMC 622",0
"BEV","2016","Bosnia and Herzegovina","NMC 532",0
"BEV","2016","Bosnia and Herzegovina","NMC 721",0
"BEV","2016","Brazil","NMC 111",1.58618054415142
"BEV","2016","Brazil","LMO",3
"BEV","2016","Brazil","LFP",0
"BEV","2016","Brazil","NMC 622",11.3285032898202
"BEV","2016","Brazil","NMC 532",5.35142392610814
"BEV","2016","Brazil","NMC 811",6.73389223992019
"BEV","2016","Brazil","NCA",0
"BEV","2016","Bulgaria","NMC 111",0
"BEV","2016","Bulgaria","LMO",2
"BEV","2016","Bulgaria","LFP",0
"BEV","2016","Bulgaria","NMC 622",0
"BEV","2016","Bulgaria","NMC 532",7
"BEV","2016","Bulgaria","NMC 811",0
"BEV","2016","Bulgaria","NMC 721",0
"BEV","2016","Bulgaria","NMCA 89:4:4:3",0
"BEV","2016","Bulgaria","NCA",4
"BEV","2016","Cambodia","LFP",0
"BEV","2016","Cambodia","NMC 622",0
"BEV","2016","Canada","NMC 111",745.116624733143
"BEV","2016","Canada","LMO",1379
"BEV","2016","Canada","LFP",0
"BEV","2016","Canada","NMC 622",277.086976981794
"BEV","2016","Canada","NMC 532",125.223319870931
"BEV","2016","Canada","NMC 811",157.573078414132
"BEV","2016","Canada","NMC 721",0
"BEV","2016","Canada","NCA",2498
"BEV","2016","Chile","LMO",1
"BEV","2016","Chile","LFP",0
"BEV","2016","Chile","NMC 622",0
"BEV","2016","Chile","NMC 532",0
"BEV","2016","Chile","NCA",0
"BEV","2016","China","NMC 111",27610.3890978966
"BEV","2016","China","LMO",18613
"BEV","2016","China","LFP",52916
"BEV","2016","China","NMC 622",62795.2531558684
"BEV","2016","China","NMC 532",74367.5849932886
"BEV","2016","China","NMC 811",37326.7727529464
"BEV","2016","China","NMC 721",0
"BEV","2016","China","NMCA 89:4:4:3",0
"BEV","2016","China","NCA",11322
"BEV","2016","Colombia","NMC 111",1.07860277002296
"BEV","2016","Colombia","LMO",164
"BEV","2016","Colombia","LFP",1
"BEV","2016","Colombia","NMC 622",23.7033822370778
"BEV","2016","Colombia","NMC 532",3.63896826975354
"BEV","2016","Colombia","NMC 811",4.57904672314573
"BEV","2016","Colombia","NCA",0
"BEV","2016","Costa Rica","NMC 111",1.39583887885325
"BEV","2016","Costa Rica","LMO",0
"BEV","2016","Costa Rica","LFP",0
"BEV","2016","Costa Rica","NMC 622",9.96908289504182
"BEV","2016","Costa Rica","NMC 532",4.70925305497517
"BEV","2016","Costa Rica","NMC 811",5.92582517112977
"BEV","2016","Costa Rica","NCA",0
"BEV","2016","Croatia","NMC 111",22.142049991789
"BEV","2016","Croatia","LMO",4
"BEV","2016","Croatia","LFP",0
"BEV","2016","Croatia","NMC 622",8.15652236867058
"BEV","2016","Croatia","NMC 532",4.85302522679786
"BEV","2016","Croatia","NMC 811",4.84840241274254
"BEV","2016","Croatia","NMC 721",0
"BEV","2016","Croatia","NMCA 89:4:4:3",0
"BEV","2016","Croatia","NCA",3
"BEV","2016","Cyprus","NMC 111",0.126894443532114
"BEV","2016","Cyprus","LMO",14
"BEV","2016","Cyprus","NMC 622",0.90628026318562
"BEV","2016","Cyprus","NMC 532",0.428113914088651
"BEV","2016","Cyprus","NMC 811",0.538711379193615
"BEV","2016","Cyprus","NMC 721",0
"BEV","2016","Cyprus","NMCA 89:4:4:3",0
"BEV","2016","Cyprus","NCA",8
"BEV","2016","Czechia","NMC 111",34.0274860677754
"BEV","2016","Czechia","LMO",39
"BEV","2016","Czechia","LFP",0
"BEV","2016","Czechia","NMC 622",44.0483125013169
"BEV","2016","Czechia","NMC 532",29.3354109192109
"BEV","2016","Czechia","NMC 811",25.5887905116967
"BEV","2016","Czechia","NMC 721",0
"BEV","2016","Czechia","NMCA 89:4:4:3",0
"BEV","2016","Czechia","NCA",49
"BEV","2016","Denmark","NMC 111",96.813513768005
"BEV","2016","Denmark","LMO",88
"BEV","2016","Denmark","LFP",0
"BEV","2016","Denmark","NMC 622",120.082134872095
"BEV","2016","Denmark","NMC 532",726.725093616746
"BEV","2016","Denmark","NMC 811",71.379257743154
"BEV","2016","Denmark","NMC 721",0
"BEV","2016","Denmark","NMCA 89:4:4:3",0
"BEV","2016","Denmark","NCA",177
"BEV","2016","Dominican Republic","LFP",0
"BEV","2016","Dominican Republic","NMC 622",0
"BEV","2016","Dominican Republic","NMC 532",0
"BEV","2016","Dominican Republic","NCA",0
"BEV","2016","Ecuador","NMC 111",0
"BEV","2016","Ecuador","LMO",22
"BEV","2016","Ecuador","LFP",0
"BEV","2016","Ecuador","NMC 622",0
"BEV","2016","Ecuador","NMC 532",0
"BEV","2016","Ecuador","NMC 811",0
"BEV","2016","Ecuador","NCA",0
"BEV","2016","Egypt, Arab Rep.","LMO",0
"BEV","2016","Egypt, Arab Rep.","NMC 622",0
"BEV","2016","Egypt, Arab Rep.","NMC 532",0
"BEV","2016","Estonia","NMC 111",5.12689444353211
"BEV","2016","Estonia","LMO",32
"BEV","2016","Estonia","LFP",0
"BEV","2016","Estonia","NMC 622",0.90628026318562
"BEV","2016","Estonia","NMC 532",2.42811391408865
"BEV","2016","Estonia","NMC 811",0.538711379193615
"BEV","2016","Estonia","NMC 721",0
"BEV","2016","Estonia","NMCA 89:4:4:3",0
"BEV","2016","Estonia","NCA",10
"BEV","2016","Ethiopia","NMC 622",0
"BEV","2016","Fiji","NMC 622",0
"BEV","2016","Finland","NMC 111",5.09375831827987
"BEV","2016","Finland","LMO",70
"BEV","2016","Finland","LFP",0
"BEV","2016","Finland","NMC 622",14.9536243425627
"BEV","2016","Finland","NMC 532",12.0638795824627
"BEV","2016","Finland","NMC 811",8.88873775669465
"BEV","2016","Finland","NMC 721",0
"BEV","2016","Finland","NMCA 89:4:4:3",0
"BEV","2016","Finland","NCA",123
"BEV","2016","France","NMC 111",1557.0354974546
"BEV","2016","France","LMO",7596
"BEV","2016","France","LFP",0
"BEV","2016","France","NMC 622",2702.52193428788
"BEV","2016","France","NMC 532",13363.4378203073
"BEV","2016","France","NMC 811",1503.00474795019
"BEV","2016","France","NMC 721",0
"BEV","2016","France","NMCA 89:4:4:3",0
"BEV","2016","France","NCA",1021
"BEV","2016","Georgia","LMO",0
"BEV","2016","Georgia","LFP",0
"BEV","2016","Georgia","NMC 622",0
"BEV","2016","Georgia","NMC 532",0
"BEV","2016","Georgia","NMCA 89:4:4:3",0
"BEV","2016","Georgia","NCA",0
"BEV","2016","Germany","NMC 111",2344.81870012609
"BEV","2016","Germany","LMO",2026
"BEV","2016","Germany","LFP",0
"BEV","2016","Germany","NMC 622",2793.103584949
"BEV","2016","Germany","NMC 532",4898.31309129867
"BEV","2016","Germany","NMC 811",1565.76462362624
"BEV","2016","Germany","NMC 721",0
"BEV","2016","Germany","NMCA 89:4:4:3",0
"BEV","2016","Germany","NCA",2341
"BEV","2016","Ghana","LFP",0
"BEV","2016","Ghana","NMC 622",0
"BEV","2016","Ghana","NMC 532",0
"BEV","2016","Greece","NMC 111",2.41099442711016
"BEV","2016","Greece","LMO",0
"BEV","2016","Greece","LFP",0
"BEV","2016","Greece","NMC 622",17.2193250005268
"BEV","2016","Greece","NMC 532",8.13416436768438
"BEV","2016","Greece","NMC 811",10.2355162046787
"BEV","2016","Greece","NMC 721",0
"BEV","2016","Greece","NMCA 89:4:4:3",0
"BEV","2016","Greece","NCA",3
"BEV","2016","Hungary","NMC 111",15.8522999507341
"BEV","2016","Hungary","LMO",96
"BEV","2016","Hungary","LFP",0
"BEV","2016","Hungary","NMC 622",48.9391342120235
"BEV","2016","Hungary","NMC 532",75.1181513607872
"BEV","2016","Hungary","NMC 811",29.0904144764552
"BEV","2016","Hungary","NMC 721",0
"BEV","2016","Hungary","NMCA 89:4:4:3",0
"BEV","2016","Hungary","NCA",21
"BEV","2016","Iceland","NMC 111",52.4261499753671
"BEV","2016","Iceland","LMO",122
"BEV","2016","Iceland","LFP",0
"BEV","2016","Iceland","NMC 622",24.4695671060117
"BEV","2016","Iceland","NMC 532",26.5590756803936
"BEV","2016","Iceland","NMC 811",14.5452072382276
"BEV","2016","Iceland","NMC 721",0
"BEV","2016","Iceland","NMCA 89:4:4:3",0
"BEV","2016","Iceland","NCA",6
"BEV","2016","India","LFP",963
"BEV","2016","India","NMC 622",0
"BEV","2016","India","NMC 532",0
"BEV","2016","India","NMC 811",0
"BEV","2016","Indonesia","LFP",0
"BEV","2016","Indonesia","NMC 622",0
"BEV","2016","Indonesia","NMCA 89:4:4:3",0
"BEV","2016","Indonesia","NCA",0
"BEV","2016","Iraq","NMC 622",0
"BEV","2016","Iraq","NMC 532",0
"BEV","2016","Ireland","NMC 111",2.7916777577065
"BEV","2016","Ireland","LMO",356
"BEV","2016","Ireland","LFP",0
"BEV","2016","Ireland","NMC 622",23.9381657900836
"BEV","2016","Ireland","NMC 532",27.4185061099503
"BEV","2016","Ireland","NMC 811",11.8516503422595
"BEV","2016","Ireland","NMC 721",0
"BEV","2016","Ireland","NMCA 89:4:4:3",0
"BEV","2016","Ireland","NCA",7
"BEV","2016","Israel","NMC 111",0.0634472217660568
"BEV","2016","Israel","LMO",1
"BEV","2016","Israel","LFP",0
"BEV","2016","Israel","NMC 622",0.45314013159281
"BEV","2016","Israel","NMC 532",3.21405695704433
"BEV","2016","Israel","NMC 811",0.269355689596808
"BEV","2016","Israel","NMC 721",0
"BEV","2016","Israel","NMCA 89:4:4:3",0
"BEV","2016","Israel","NCA",0
"BEV","2016","Italy","NMC 111",96.9016220288081
"BEV","2016","Italy","LMO",776
"BEV","2016","Italy","LFP",0
"BEV","2016","Italy","NMC 622",197.131415795351
"BEV","2016","Italy","NMC 532",639.760149786794
"BEV","2016","Italy","NMC 811",114.206812389046
"BEV","2016","Italy","NMC 721",0
"BEV","2016","Italy","NMCA 89:4:4:3",0
"BEV","2016","Italy","NCA",330
"BEV","2016","Jamaica","LFP",0
"BEV","2016","Jamaica","NMC 622",0
"BEV","2016","Japan","NMC 111",47.2681802157123
"BEV","2016","Japan","LMO",14795
"BEV","2016","Japan","LFP",0
"BEV","2016","Japan","NMC 622",359.589398036643
"BEV","2016","Japan","NMC 532",1116.47243299802
"BEV","2016","Japan","NMC 811",200.669988749622
"BEV","2016","Japan","NMC 721",0
"BEV","2016","Japan","NMCA 89:4:4:3",0
"BEV","2016","Japan","NCA",198
"BEV","2016","Jordan","LFP",0
"BEV","2016","Jordan","NMC 622",0
"BEV","2016","Jordan","NMC 532",0
"BEV","2016","Jordan","NMC 811",0
"BEV","2016","Jordan","NMCA 89:4:4:3",0
"BEV","2016","Jordan","NCA",0
"BEV","2016","Kazakhstan","NMC 111",0
"BEV","2016","Kazakhstan","LMO",0
"BEV","2016","Kazakhstan","LFP",0
"BEV","2016","Kazakhstan","NMC 622",0
"BEV","2016","Kazakhstan","NMC 721",0
"BEV","2016","Kazakhstan","NCA",0
"BEV","2016","Kenya","LFP",0
"BEV","2016","Kenya","NMC 622",0
"BEV","2016","Korea, Rep.","NMC 111",839.693299786515
"BEV","2016","Korea, Rep.","LMO",742
"BEV","2016","Korea, Rep.","LFP",0
"BEV","2016","Korea, Rep.","NMC 622",3961.06958158544
"BEV","2016","Korea, Rep.","NMC 532",100.178655896744
"BEV","2016","Korea, Rep.","NMC 811",126.058462731306
"BEV","2016","Korea, Rep.","NMC 721",0
"BEV","2016","Korea, Rep.","NCA",2
"BEV","2016","Kuwait","NMC 622",0
"BEV","2016","Kuwait","NMC 811",0
"BEV","2016","Lao PDR","LFP",0
"BEV","2016","Latvia","NMC 111",1.57102499589451
"BEV","2016","Latvia","LMO",7
"BEV","2016","Latvia","LFP",0
"BEV","2016","Latvia","NMC 622",4.07826118433529
"BEV","2016","Latvia","NMC 532",11.9265126133989
"BEV","2016","Latvia","NMC 811",2.42420120637127
"BEV","2016","Latvia","NMC 721",0
"BEV","2016","Latvia","NMCA 89:4:4:3",0
"BEV","2016","Latvia","NCA",2
"BEV","2016","Lebanon","LMO",0
"BEV","2016","Lebanon","NMC 622",0
"BEV","2016","Lebanon","NMC 532",0
"BEV","2016","Lebanon","NMC 811",0
"BEV","2016","Lithuania","NMC 111",27.3806833305963
"BEV","2016","Lithuania","LMO",21
"BEV","2016","Lithuania","LFP",0
"BEV","2016","Lithuania","NMC 622",2.71884078955686
"BEV","2016","Lithuania","NMC 532",5.28434174226595
"BEV","2016","Lithuania","NMC 811",1.61613413758085
"BEV","2016","Lithuania","NMC 721",0
"BEV","2016","Lithuania","NMCA 89:4:4:3",0
"BEV","2016","Lithuania","NCA",8
"BEV","2016","Luxembourg","NMC 111",17.220652761812
"BEV","2016","Luxembourg","LMO",29
"BEV","2016","Luxembourg","LFP",0
"BEV","2016","Luxembourg","NMC 622",15.8599046057483
"BEV","2016","Luxembourg","NMC 532",39.4919934965514
"BEV","2016","Luxembourg","NMC 811",9.42744913588827
"BEV","2016","Luxembourg","NMC 721",0
"BEV","2016","Luxembourg","NMCA 89:4:4:3",0
"BEV","2016","Luxembourg","NCA",68
"BEV","2016","Macedonia, FYR","NMC 111",0
"BEV","2016","Macedonia, FYR","NMC 622",0
"BEV","2016","Macedonia, FYR","NMC 532",0
"BEV","2016","Macedonia, FYR","NMC 721",0
"BEV","2016","Madagascar","NMC 111",0
"BEV","2016","Malaysia","LMO",100
"BEV","2016","Malaysia","LFP",0
"BEV","2016","Malaysia","NMC 622",0
"BEV","2016","Malaysia","NMC 532",0
"BEV","2016","Malaysia","NMCA 89:4:4:3",0
"BEV","2016","Malaysia","NCA",10
"BEV","2016","Malta","NMC 111",0
"BEV","2016","Malta","LMO",0
"BEV","2016","Malta","NMC 622",0
"BEV","2016","Malta","NMC 532",0
"BEV","2016","Malta","NMC 721",0
"BEV","2016","Malta","NMCA 89:4:4:3",0
"BEV","2016","Malta","NCA",0
"BEV","2016","Mauritius","NMC 622",0
"BEV","2016","Mauritius","NMC 532",0
"BEV","2016","Mexico","NMC 111",0.19034166529817
"BEV","2016","Mexico","LMO",150
"BEV","2016","Mexico","LFP",0
"BEV","2016","Mexico","NMC 622",1.35942039477843
"BEV","2016","Mexico","NMC 532",0.642170871132977
"BEV","2016","Mexico","NMC 811",0.808067068790423
"BEV","2016","Mexico","NCA",0
"BEV","2016","Moldova","NMC 622",0
"BEV","2016","Moldova","NMC 721",0
"BEV","2016","Mongolia","LFP",0
"BEV","2016","Morocco","LMO",2
"BEV","2016","Morocco","NMC 622",0
"BEV","2016","Morocco","NMC 532",0
"BEV","2016","Nepal","LFP",0
"BEV","2016","Nepal","NMC 622",0
"BEV","2016","Nepal","NMC 532",0
"BEV","2016","Nepal","NMC 811",0
"BEV","2016","Netherlands","NMC 111",182.255849696194
"BEV","2016","Netherlands","LMO",743
"BEV","2016","Netherlands","LFP",0
"BEV","2016","Netherlands","NMC 622",405.791327640811
"BEV","2016","Netherlands","NMC 532",563.561933391521
"BEV","2016","Netherlands","NMC 811",179.390889271474
"BEV","2016","Netherlands","NMC 721",0
"BEV","2016","Netherlands","NMCA 89:4:4:3",0
"BEV","2016","Netherlands","NCA",2266
"BEV","2016","New Zealand","NMC 111",5.39301385011482
"BEV","2016","New Zealand","LMO",35
"BEV","2016","New Zealand","LFP",0
"BEV","2016","New Zealand","NMC 622",42.5169111853888
"BEV","2016","New Zealand","NMC 532",22.1948413487677
"BEV","2016","New Zealand","NMC 811",22.8952336157286
"BEV","2016","New Zealand","NMC 721",0
"BEV","2016","New Zealand","NMCA 89:4:4:3",0
"BEV","2016","New Zealand","NCA",24
"BEV","2016","Nigeria","NMC 622",0
"BEV","2016","Nigeria","NMC 811",0
"BEV","2016","Norway","NMC 111",2927.01755121286
"BEV","2016","Norway","LMO",4569
"BEV","2016","Norway","LFP",0
"BEV","2016","Norway","NMC 622",4992.89405276355
"BEV","2016","Norway","NMC 532",4580.82223106198
"BEV","2016","Norway","NMC 811",2564.26616496161
"BEV","2016","Norway","NMC 721",0
"BEV","2016","Norway","NMCA 89:4:4:3",0
"BEV","2016","Norway","NCA",5376
"BEV","2016","Oman","NMC 622",0
"BEV","2016","Oman","NMC 532",0
"BEV","2016","Oman","NMC 811",0
"BEV","2016","Panama","LFP",0
"BEV","2016","Panama","NMC 622",0
"BEV","2016","Panama","NMC 532",0
"BEV","2016","Panama","NMC 811",0
"BEV","2016","Panama","NCA",0
"BEV","2016","Paraguay","LFP",0
"BEV","2016","Paraguay","NMC 622",0
"BEV","2016","Paraguay","NMC 532",0
"BEV","2016","Paraguay","NCA",0
"BEV","2016","Peru","LFP",0
"BEV","2016","Peru","NMC 622",0
"BEV","2016","Philippines","LFP",0
"BEV","2016","Philippines","NMC 622",0
"BEV","2016","Philippines","NMC 532",0
"BEV","2016","Poland","NMC 111",8.47161662013779
"BEV","2016","Poland","LMO",25
"BEV","2016","Poland","LFP",0
"BEV","2016","Poland","NMC 622",48.2202934224666
"BEV","2016","Poland","NMC 532",35.8338096185212
"BEV","2016","Poland","NMC 811",27.4742803388744
"BEV","2016","Poland","NMC 721",0
"BEV","2016","Poland","NMCA 89:4:4:3",0
"BEV","2016","Poland","NCA",25
"BEV","2016","Portugal","NMC 111",50.5445693326839
"BEV","2016","Portugal","LMO",390
"BEV","2016","Portugal","LFP",0
"BEV","2016","Portugal","NMC 622",112.019332240238
"BEV","2016","Portugal","NMC 532",252.44395447586
"BEV","2016","Portugal","NMC 811",65.9921439512179
"BEV","2016","Portugal","NMC 721",0
"BEV","2016","Portugal","NMCA 89:4:4:3",0
"BEV","2016","Portugal","NCA",41
"BEV","2016","Qatar","NMC 622",0
"BEV","2016","Qatar","NMC 532",0
"BEV","2016","Qatar","NMC 811",0
"BEV","2016","Romania","NMC 111",2.7916777577065
"BEV","2016","Romania","LMO",9
"BEV","2016","Romania","LFP",0
"BEV","2016","Romania","NMC 622",19.9381657900836
"BEV","2016","Romania","NMC 532",16.4185061099503
"BEV","2016","Romania","NMC 811",11.8516503422595
"BEV","2016","Romania","NMC 721",0
"BEV","2016","Romania","NMCA 89:4:4:3",0
"BEV","2016","Romania","NCA",13
"BEV","2016","Russian Federation","NMC 111",1.39583887885325
"BEV","2016","Russian Federation","LMO",187
"BEV","2016","Russian Federation","LFP",0
"BEV","2016","Russian Federation","NMC 622",9.96908289504182
"BEV","2016","Russian Federation","NMC 532",4.70925305497517
"BEV","2016","Russian Federation","NMC 811",5.92582517112977
"BEV","2016","Russian Federation","NMCA 89:4:4:3",0
"BEV","2016","Russian Federation","NCA",147
"BEV","2016","Rwanda","NMC 111",0
"BEV","2016","Rwanda","NMC 721",0
"BEV","2016","Saudi Arabia","NMC 622",0
"BEV","2016","Saudi Arabia","NMC 532",0
"BEV","2016","Saudi Arabia","NMC 811",0
"BEV","2016","Serbia","NMC 111",0
"BEV","2016","Serbia","NMC 622",0
"BEV","2016","Serbia","NMC 721",0
"BEV","2016","Singapore","LFP",0
"BEV","2016","Singapore","NMC 622",0
"BEV","2016","Singapore","NMC 532",0
"BEV","2016","Singapore","NMC 811",0
"BEV","2016","Singapore","NMCA 89:4:4:3",0
"BEV","2016","Singapore","NCA",2
"BEV","2016","Slovak Republic","NMC 111",19.5710249958945
"BEV","2016","Slovak Republic","LMO",22
"BEV","2016","Slovak Republic","LFP",0
"BEV","2016","Slovak Republic","NMC 622",8.07826118433529
"BEV","2016","Slovak Republic","NMC 532",12.9265126133989
"BEV","2016","Slovak Republic","NMC 811",2.42420120637127
"BEV","2016","Slovak Republic","NMC 721",0
"BEV","2016","Slovak Republic","NMCA 89:4:4:3",0
"BEV","2016","Slovak Republic","NCA",2
"BEV","2016","Slovenia","NMC 111",11.3295666283488
"BEV","2016","Slovenia","LMO",31
"BEV","2016","Slovenia","LFP",0
"BEV","2016","Slovenia","NMC 622",43.063771053796
"BEV","2016","Slovenia","NMC 532",47.9807843917234
"BEV","2016","Slovenia","NMC 811",22.6258779261318
"BEV","2016","Slovenia","NMC 721",0
"BEV","2016","Slovenia","NMCA 89:4:4:3",0
"BEV","2016","Slovenia","NCA",11
"BEV","2016","South Africa","NMC 111",5.90059162424328
"BEV","2016","South Africa","LMO",7
"BEV","2016","South Africa","NMC 622",42.1420322381313
"BEV","2016","South Africa","NMC 532",19.9072970051223
"BEV","2016","South Africa","NMC 811",25.0500791325031
"BEV","2016","Spain","NMC 111",151.848710702387
"BEV","2016","Spain","LMO",1049
"BEV","2016","Spain","LFP",4
"BEV","2016","Spain","NMC 622",562.013557907158
"BEV","2016","Spain","NMC 532",945.795033511716
"BEV","2016","Spain","NMC 811",241.34269787874
"BEV","2016","Spain","NMC 721",0
"BEV","2016","Spain","NMCA 89:4:4:3",0
"BEV","2016","Spain","NCA",69
"BEV","2016","Sri Lanka","NMC 111",1.96686387474776
"BEV","2016","Sri Lanka","LMO",422
"BEV","2016","Sri Lanka","NMC 622",14.0473440793771
"BEV","2016","Sri Lanka","NMC 532",6.6357656683741
"BEV","2016","Sri Lanka","NMC 811",8.35002637750103
"BEV","2016","Sri Lanka","NCA",18
"BEV","2016","Sweden","NMC 111",210.22553859968
"BEV","2016","Sweden","LMO",1102
"BEV","2016","Sweden","LFP",0
"BEV","2016","Sweden","NMC 622",308.290843429842
"BEV","2016","Sweden","NMC 532",640.712110766103
"BEV","2016","Sweden","NMC 811",170.771507204376
"BEV","2016","Sweden","NMC 721",0
"BEV","2016","Sweden","NMCA 89:4:4:3",0
"BEV","2016","Sweden","NCA",1140
"BEV","2016","Switzerland","NMC 111",221.265355186974
"BEV","2016","Switzerland","LMO",313
"BEV","2016","Switzerland","LFP",0
"BEV","2016","Switzerland","NMC 622",414.13722632699
"BEV","2016","Switzerland","NMC 532",603.958021291815
"BEV","2016","Switzerland","NMC 811",217.63939719422
"BEV","2016","Switzerland","NMC 721",0
"BEV","2016","Switzerland","NMCA 89:4:4:3",0
"BEV","2016","Switzerland","NCA",1856
"BEV","2016","Thailand","NMC 111",37
"BEV","2016","Thailand","LFP",0
"BEV","2016","Thailand","NMC 622",16
"BEV","2016","Thailand","NMC 532",0
"BEV","2016","Thailand","NMC 811",0
"BEV","2016","Thailand","NMC 721",0
"BEV","2016","Thailand","NMCA 89:4:4:3",0
"BEV","2016","Thailand","NCA",3
"BEV","2016","Tunisia","NMC 622",0
"BEV","2016","Tunisia","NMC 532",0
"BEV","2016","Turkey","NMC 111",1.52273332238536
"BEV","2016","Turkey","LMO",13
"BEV","2016","Turkey","LFP",0
"BEV","2016","Turkey","NMC 622",10.8753631582274
"BEV","2016","Turkey","NMC 532",25.1373669690638
"BEV","2016","Turkey","NMC 811",6.46453655032338
"BEV","2016","Turkey","NMCA 89:4:4:3",0
"BEV","2016","Turkey","NCA",0
"BEV","2016","Ukraine","NMC 111",3.42614997536707
"BEV","2016","Ukraine","LMO",168
"BEV","2016","Ukraine","LFP",0
"BEV","2016","Ukraine","NMC 622",24.4695671060117
"BEV","2016","Ukraine","NMC 532",13.5590756803936
