"Region","Vehicle","Powertrain","Year","Scenario","Sales","scen_lifetime","EV_Stock","LIB_reuse_EV","LIB_recycling","LIB_Available","add_LIB","add_LIB_vector","LIB_Available_vector","LIB_recycling_vector","EV_Stock_vector","perc_add_lib","perc_lib_reuse_ev","perc_lib_available","perc_lib_recycling"
"United Kingdom","Two/Three Wheelers","BEV",2058,"Ambitious",100353,"Baseline",1200239,43537,122674,50504,75246,"1469|2243|3352|4858|6737|8797|10635|11736|8696|7077|4930|2841|1235|276|0|0|27|210|127|0|0|0|0|0|0|0|0|0|0|0","3048|3603|4142|4610|4923|4995|4790|4340|3728|3032|2325|3337|1830|956|472|210|95|41|17|6|2|0|0|0|0|0|0|0|0|0","2568|3820|5543|7771|10381|12995|14978|15640|14648|12234|9192|6289|3427|1736|828|359|157|67|28|10|4|0|0|0|0|0|0|0|0|0","100109|99730|99146|98256|96917|94933|92048|87943|82271|74377|64789|54055|43153|33143|24761|18233|13378|9860|7303|3310|1463|629|269|108|37|13|5|0|0|0",0.7498131595468,0.433838549918787,0.503263479915897,1.22242484031369
"United Kingdom","Two/Three Wheelers","BEV",2059,"Ambitious",100353,"Baseline",1202116,43727,122994,50731,75358,"1469|2243|3352|4858|6737|8797|10635|11736|8683|7119|4958|2861|1246|281|0|0|35|211|138|0|0|0|0|0|0|0|0|0|0|0","3062|3619|4161|4631|4945|5018|4811|4358|3741|3045|2335|3354|1840|961|475|212|95|41|17|6|2|0|0|0|0|0|0|0|0|0","2570|3824|5551|7783|10398|13018|15005|15669|14673|12293|9236|6321|3445|1746|833|361|158|67|28|10|4|0|0|0|0|0|0|0|0|0","100109|99730|99146|98256|96917|94933|92048|87943|82271|74770|65133|54344|43385|33322|24896|18333|13451|9910|7340|3335|1472|634|272|110|38|13|5|0|0|0",0.750929219853916,0.435731866511215,0.505525495002641,1.22561358404831
"United Kingdom","Two/Three Wheelers","BEV",2060,"Ambitious",100353,"Baseline",1203596,43896,123255,50935,75434,"1469|2243|3352|4858|6737|8797|10635|11736|8670|7105|4991|2882|1258|289|0|0|43|218|152|0|0|0|0|0|0|0|0|0|0|0","3074|3632|4177|4649|4966|5038|4831|4375|3754|3054|2346|3370|1850|966|478|213|96|41|18|6|2|0|0|0|0|0|0|0|0|0","2572|3827|5557|7793|10413|13038|15030|15695|14698|12312|9281|6352|3463|1756|838|363|159|68|28|10|4|0|0|0|0|0|0|0|0|0","100109|99730|99146|98256|96917|94933|92048|87943|82271|74770|65477|54633|43617|33501|25030|18432|13525|9964|7377|3353|1482|638|274|111|38|13|5|0|0|0",0.751686546490887,0.43741592179606,0.507558319133459,1.22821440315686
"United Kingdom","Two/Three Wheelers","BEV",2061,"Ambitious",100353,"Baseline",1204732,44042,123465,51116,75483,"1469|2243|3352|4858|6737|8797|10635|11736|8659|7094|4978|2906|1273|298|0|0|51|225|172|0|0|0|0|0|0|0|0|0|0|0","3086|3643|4190|4665|4984|5057|4848|4390|3766|3063|2352|3386|1858|971|480|214|96|42|18|6|3|0|0|0|0|0|0|0|0|0","2573|3829|5561|7801|10425|13055|15051|15719|14720|12331|9295|6383|3480|1765|842|365|160|68|28|10|4|0|0|0|0|0|0|0|0|0","100109|99730|99146|98256|96917|94933|92048|87943|82271|74770|65478|54922|43849|33680|25164|18531|13599|10018|7416|3372|1491|643|276|112|38|13|5|0|0|0",0.75217482287525,0.438870786124979,0.509361952308352,1.2303070162327
"United Kingdom","Two/Three Wheelers","BEV",2062,"Ambitious",100353,"Baseline",1205582,44167,123631,51265,75513,"1469|2243|3352|4858|6737|8797|10635|11736|8649|7085|4968|2894|1290|309|0|0|61|233|195|0|0|0|0|0|0|0|0|0|0|0","3095|3652|4200|4677|4998|5072|4864|4403|3777|3071|2357|3392|1867|976|483|215|97|42|18|6|3|0|0|0|0|0|0|0|0|0","2574|3831|5564|7806|10435|13069|15069|15739|14740|12348|9308|6391|3498|1774|846|367|161|68|29|10|4|0|0|0|0|0|0|0|0|0","100109|99730|99146|98256|96917|94933|92048|87943|82271|74770|65478|54922|44081|33859|25298|18630|13672|10072|7455|3394|1501|648|279|113|39|13|5|0|0|0",0.752473767600371,0.440116389146314,0.510846711109782,1.23196117704503
"United Kingdom","Two/Three Wheelers","BEV",2063,"Ambitious",100353,"Baseline",1206206,44268,123762,51385,75532,"1469|2243|3352|4858|6737|8797|10635|11736|8642|7079|4962|2887|1281|322|0|0|71|241|221|0|0|0|0|0|0|0|0|0|0|0","3103|3659|4207|4685|5009|5087|4877|4415|3786|3078|2362|3398|1870|981|485|216|97|42|18|6|3|0|0|0|0|0|0|0|0|0","2574|3832|5566|7810|10441|13081|15084|15756|14757|12364|9320|6400|3502|1783|851|369|162|69|29|10|4|0|0|0|0|0|0|0|0|0","100109|99730|99146|98256|96917|94933|92048|87943|82271|74770|65478|54922|44081|34037|25431|18729|13744|10125|7494|3416|1512|652|281|115|45|13|5|0|0|0",0.752663099259614,0.441122836387552,0.512042490010264,1.23326656901139
"United Kingdom","Two/Three Wheelers","BEV",2064,"Ambitious",100353,"Baseline",1206655,44345,123863,51477,75546,"1469|2243|3352|4858|6737|8797|10635|11736|8636|7074|4957|2880|1276|315|0|0|82|250|250|0|0|0|0|0|0|0|0|0|0|0","3109|3664|4212|4693|5016|5096|4887|4425|3794|3084|2366|3404|1873|982|488|217|98|42|18|6|3|0|0|0|0|0|0|0|0|0","2575|3832|5567|7813|10446|13088|15096|15770|14772|12377|9330|6407|3506|1784|855|371|162|69|29|10|4|0|0|0|0|0|0|0|0|0","100109|99730|99146|98256|96917|94933|92048|87943|82271|74770|65478|54923|44082|34038|25564|18827|13817|10178|7532|3439|1531|659|284|116|46|13|5|0|0|0",0.752802606798003,0.441890127848694,0.512959253833966,1.23427301625263
"United Kingdom","Two/Three Wheelers","BEV",2065,"Ambitious",100353,"Baseline",1206967,44401,123939,51544,75561,"1469|2243|3352|4858|6737|8797|10635|11736|8631|7071|4954|2877|1272|311|0|0|94|258|265|0|0|0|0|0|0|0|0|0|0|0","3114|3667|4215|4696|5021|5102|4894|4432|3801|3089|2370|3409|1876|983|488|218|98|43|18|6|3|0|0|0|0|0|0|0|0|0","2575|3832|5568|7814|10448|13093|15103|15781|14784|12388|9339|6414|3509|1786|856|372|163|70|29|10|4|0|0|0|0|0|0|0|0|0","100109|99730|99146|98256|96917|94933|92048|87943|82271|74770|65478|54923|44082|34039|25566|18925|13889|10230|7570|3462|1544|666|288|117|46|14|5|0|0|0",0.752952079160563,0.442448158002252,0.513626897053401,1.2350303428896
"United Kingdom","Two/Three Wheelers","BEV",2066,"Ambitious",100353,"Baseline",1207182,44440,123996,51592,75571,"1469|2243|3352|4858|6737|8797|10635|11736|8627|7068|4953|2876|1270|309|0|0|107|267|267|0|0|0|0|0|0|0|0|0|0|0","3118|3670|4217|4698|5023|5106|4899|4437|3806|3094|2373|3414|1878|984|489|219|99|43|18|6|3|0|0|0|0|0|0|0|0|0","2575|3833|5568|7814|10450|13096|15108|15788|14793|12397|9347|6420|3513|1788|857|373|164|70|29|10|4|0|0|0|0|0|0|0|0|0","100109|99730|99146|98256|96917|94933|92048|87943|82271|74770|65478|54923|44082|34040|25567|18927|13960|10282|7608|3483|1558|673|292|119|47|14|5|0|0|0",0.75305172740227,0.442836786144908,0.514105208613594,1.23559833786733
"United Kingdom","Two/Three Wheelers","BEV",2067,"Ambitious",100353,"Baseline",1207328,44468,124038,51628,75573,"1469|2243|3352|4858|6737|8797|10635|11736|8624|7066|4951|2875|1270|308|0|0|106|277|270|0|0|0|0|0|0|0|0|0|0|0","3121|3672|4218|4699|5024|5108|4902|4442|3810|3097|2376|3418|1880|985|489|219|99|43|18|6|3|0|0|0|0|0|0|0|0|0","2575|3833|5568|7815|10450|13098|15111|15794|14799|12404|9353|6425|3515|1789|857|373|164|70|29|10|4|0|0|0|0|0|0|0|0|0","100109|99730|99146|98256|96917|94933|92048|87943|82271|74770|65478|54923|44082|34040|25568|18929|13962|10333|7644|3503|1570|686|296|122|48|14|6|0|0|0",0.753071657050611,0.443115801221687,0.514463942283738,1.2360168604825
"United Kingdom","Two/Three Wheelers","BEV",2068,"Ambitious",100353,"Baseline",1207421,44486,124067,51652,75571,"1469|2243|3352|4858|6737|8797|10635|11736|8623|7064|4950|2874|1268|307|0|0|105|277|275|0|0|0|0|0|0|0|0|0|0|0","3122|3674|4219|4700|5027|5108|4903|4444|3812|3099|2378|3421|1882|986|490|219|99|43|18|6|3|0|0|0|0|0|0|0|0|0","2575|3833|5569|7815|10451|13099|15113|15797|14803|12408|9358|6429|3518|1791|858|373|164|70|30|10|4|0|0|0|0|0|0|0|0|0","100109|99730|99146|98256|96917|94933|92048|87943|82271|74770|65478|54923|44083|34040|25569|18930|13964|10336|7681|3522|1580|699|301|124|50|14|6|0|0|0",0.75305172740227,0.44329516805676,0.514703098063835,1.23630584038345
"United Kingdom","Two/Three Wheelers","BEV",2069,"Ambitious",100353,"Baseline",1207470,44496,124086,51667,75568,"1469|2243|3352|4858|6737|8797|10635|11736|8622|7064|4949|2873|1267|307|0|0|105|277|276|0|0|0|0|0|0|0|0|0|0|0","3122|3674|4220|4701|5027|5109|4904|4445|3814|3101|2379|3423|1883|987|490|219|99|43|18|6|3|0|0|0|0|0|0|0|0|0","2575|3833|5569|7815|10452|13099|15114|15799|14805|12411|9361|6432|3520|1792|858|373|164|70|30|10|4|0|0|0|0|0|0|0|0|0","100109|99730|99146|98256|96917|94933|92048|87943|82271|74770|65478|54923|44083|34041|25569|18930|13965|10337|7683|3542|1591|704|304|127|51|14|6|0|0|0",0.753021832929758,0.443394816298466,0.514852570426395,1.23649517204269
"United Kingdom","Two/Three Wheelers","BEV",2070,"Ambitious",100353,"Baseline",1207503,44502,124100,51677,75566,"1469|2243|3352|4858|6737|8797|10635|11736|8623|7064|4949|2873|1267|307|0|0|105|277|274|0|0|0|0|0|0|0|0|0|0|0","3122|3674|4221|4701|5028|5109|4906|4445|3814|3102|2380|3424|1884|988|490|219|99|43|18|6|3|0|0|0|0|0|0|0|0|0","2575|3833|5569|7816|10452|13100|15115|15799|14806|12413|9363|6434|3521|1793|859|373|165|70|30|10|4|0|0|0|0|0|0|0|0|0","100109|99730|99146|98256|96917|94933|92048|87943|82271|74770|65478|54923|44083|34041|25570|18931|13966|10338|7684|3543|1601|709|306|129|53|20|6|0|0|0",0.753001903281417,0.44345460524349,0.514952218668102,1.23663467958108
"United Kingdom","Two/Three Wheelers","PHEV",2022,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2023,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2024,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2025,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2026,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2027,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2028,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2029,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2030,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2031,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2032,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2033,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2034,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2035,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2036,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2037,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2038,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2039,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2040,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2041,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2042,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2043,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2044,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2045,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2046,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2047,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2048,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2049,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"United Kingdom","Two/Three Wheelers","PHEV",2050,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
